number,origin,destination,code,distance,duration,toll
8,"106.575754,29.559868","106.561726,29.599541",0,7023,1200,0
9,"106.575754,29.559868","106.599907,29.648569",0,15593,1860,0
10,"106.575754,29.559868","106.375095,29.641469",0,42054,3180,0
11,"106.575754,29.559868","106.497226,29.619976",0,16121,1920,0
12,"106.575754,29.559868","106.342437,29.518986",0,28689,2760,0
13,"106.575754,29.559868","106.342437,29.518986",0,28689,2760,0
14,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
15,"106.575754,29.559868","106.39973,29.641279",0,38527,3420,0
16,"106.575754,29.559868","106.39973,29.641279",0,38527,3420,0
17,"106.575754,29.559868","106.39973,29.641279",0,38527,3420,0
18,"106.575754,29.559868","106.517023,29.508059",0,15029,1920,0
19,"106.575754,29.559868","106.713794,29.5046",0,24228,2280,0
20,"106.575754,29.559868","106.554348,29.564521",0,3263,900,0
21,"106.575754,29.559868","106.547865,29.589998",0,7699,1440,0
22,"106.575754,29.559868","106.543916,29.595574",0,8439,1320,0
23,"106.575754,29.559868","106.544414,29.595358",0,8368,1320,0
24,"106.575754,29.559868","106.2831,29.666322",0,54737,4080,6
25,"106.575754,29.559868","106.387972,29.270314",0,64922,4380,23
26,"106.575754,29.559868","106.458697,29.540749",0,16262,2520,0
27,"106.575754,29.559868","106.444809,29.526202",0,18282,2040,0
28,"106.575754,29.559868","106.651284,29.536102",0,16391,1920,0
29,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
30,"106.575754,29.559868","106.454885,29.546363",0,25068,2400,0
31,"106.575754,29.559868","106.523517,29.537887",0,10536,1680,0
32,"106.575754,29.559868","106.633193,29.410934",0,31370,2940,0
33,"106.575754,29.559868","106.53439,29.611868",0,10740,1440,0
34,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
35,"106.575754,29.559868","106.387972,29.270314",0,64922,4380,23
36,"106.575754,29.559868","106.387972,29.270314",0,64922,4380,23
37,"106.575754,29.559868","106.576256,29.557443",0,705,480,0
38,"106.575754,29.559868","106.576256,29.557443",0,705,480,0
39,"106.575754,29.559868","106.504022,29.541437",0,11182,1680,0
40,"106.575754,29.559868","106.238898,29.586376",0,47790,4140,0
41,"106.575754,29.559868","106.56976,29.481127",0,12076,1620,0
42,"106.575754,29.559868","106.498872,29.597912",0,12616,1920,0
43,"106.575754,29.559868","106.548222,29.581026",0,6526,1380,0
44,"106.575754,29.559868","106.45166,29.578868",0,16953,2400,0
45,"106.575754,29.559868","106.341215,29.607477",0,40957,3480,0
46,"106.575754,29.559868","106.320257,29.548801",0,43440,4500,0
47,"106.575754,29.559868","106.46117,29.569651",0,22107,2340,0
48,"106.575754,29.559868","106.555505,29.571809",0,5534,1200,0
49,"106.575754,29.559868","106.555505,29.571809",0,5534,1200,0
50,"106.575754,29.559868","105.716098,29.700127",0,109526,6780,60
51,"106.575754,29.559868","106.523304,29.599892",0,9656,1380,0
52,"106.575754,29.559868","106.658675,29.698841",0,31354,3840,0
53,"106.575754,29.559868","106.462866,29.58494",0,16273,2280,0
54,"106.575754,29.559868","106.577054,29.641633",0,13458,1920,0
55,"106.575754,29.559868","106.538349,29.654665",0,18054,2340,0
56,"106.575754,29.559868","105.807366,29.527033",0,106740,6420,65
57,"106.575754,29.559868","106.568891,29.47107",0,13956,1860,0
58,"106.575754,29.559868","106.560221,29.571241",0,5223,1200,0
59,"106.575754,29.559868","106.508776,29.624766",0,15691,2040,0
60,"106.575754,29.559868","106.610019,29.393231",0,27138,2580,0
61,"106.575754,29.559868","106.491342,29.663581",0,24698,2280,0
62,"106.575754,29.559868","106.503245,29.43697",0,25110,2700,0
63,"106.575754,29.559868","106.682204,29.624552",0,23707,2100,0
64,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
65,"106.575754,29.559868","106.47412,29.76077",0,33667,3000,0
66,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
67,"106.575754,29.559868","106.488117,29.59991",0,17148,1920,0
68,"106.575754,29.559868","106.670156,29.633609",0,23557,1980,0
69,"106.575754,29.559868","106.670156,29.633609",0,23557,1980,0
70,"106.575754,29.559868","106.670156,29.633609",0,23557,1980,0
71,"106.575754,29.559868","106.473318,29.565592",0,14772,1800,0
72,"106.575754,29.559868","106.473143,29.49352",0,16560,2400,0
73,"106.575754,29.559868","106.57072,29.656111",0,15219,2280,0
74,"106.575754,29.559868","106.53562,29.656515",0,18250,2400,0
75,"106.575754,29.559868","106.594307,29.570101",0,6148,1800,0
76,"106.575754,29.559868","106.551076,29.405264",0,29136,2340,0
77,"106.575754,29.559868","106.583643,29.564171",0,5045,2340,0
78,"106.575754,29.559868","106.517705,29.543923",0,10852,1680,0
79,"106.575754,29.559868","106.517705,29.543923",0,10852,1680,0
80,"106.575754,29.559868","106.465319,29.560707",0,13915,1800,0
81,"106.575754,29.559868","106.539845,29.583886",0,6841,1320,0
82,"106.575754,29.559868","106.49598,29.60528",0,13117,1800,0
83,"106.575754,29.559868","106.629724,29.688896",0,33302,3420,0
84,"106.575754,29.559868","106.53439,29.611868",0,10740,1440,0
85,"106.575754,29.559868","106.455654,29.535218",0,16275,2520,0
86,"106.575754,29.559868","106.62307,29.614479",0,12284,1860,0
87,"106.575754,29.559868","106.36498,29.453554",0,54907,4740,11
88,"106.575754,29.559868","106.228746,29.587019",0,47340,4140,0
89,"106.575754,29.559868","106.478899,29.642794",0,20843,2340,0
90,"106.575754,29.559868","106.481643,29.584444",0,14435,2160,0
91,"106.575754,29.559868","106.509583,29.614488",0,14312,1620,0
92,"106.575754,29.559868","106.551376,29.564366",0,3817,960,0
93,"106.575754,29.559868","106.455654,29.535218",0,16275,2520,0
94,"106.575754,29.559868","106.590964,29.743122",0,30583,2880,0
95,"106.575754,29.559868","106.368733,29.360143",0,43027,3780,0
96,"106.575754,29.559868","106.504022,29.541437",0,11182,1680,0
97,"106.575754,29.559868","106.540238,29.37809",0,36702,2880,0
98,"106.575754,29.559868","106.51228,29.511585",0,12269,1920,0
99,"106.575754,29.559868","106.538168,29.628559",0,12096,1680,0
0,"106.342437,29.518986","106.628424,29.471664",0,36288,2700,0
1,"106.342437,29.518986","106.556975,29.56437",0,26837,2220,0
2,"106.342437,29.518986","106.506619,29.62111",0,31364,2100,0
3,"106.342437,29.518986","106.575354,29.558923",0,28305,2820,0
4,"106.342437,29.518986","106.581872,29.517908",0,27311,2040,0
5,"106.342437,29.518986","106.62169,29.577863",0,38878,2400,0
6,"106.342437,29.518986","106.603476,29.585712",0,37302,2400,0
7,"106.342437,29.518986","106.506619,29.62111",0,31364,2100,0
8,"106.342437,29.518986","106.506619,29.62111",0,31364,2100,0
9,"106.342437,29.518986","106.552512,29.736186",0,45012,3300,0
10,"106.342437,29.518986","106.483303,29.538618",0,18771,1500,0
11,"106.342437,29.518986","106.325398,29.53605",0,4005,420,0
12,"106.342437,29.518986","106.324651,29.635466",0,20096,1980,0
13,"106.342437,29.518986","106.324651,29.635466",0,20096,1980,0
14,"106.342437,29.518986","106.455153,29.534966",0,18267,1560,0
15,"106.342437,29.518986","106.562973,29.466024",0,30034,2280,0
16,"106.342437,29.518986","106.532194,29.544284",0,23086,1920,0
17,"106.342437,29.518986","106.539747,29.5637",0,26427,2100,0
18,"106.342437,29.518986","106.580548,29.503391",0,27581,2340,0
19,"106.342437,29.518986","106.575313,29.577264",0,36485,2520,0
20,"106.342437,29.518986","106.496322,29.619746",0,27446,2160,0
21,"106.342437,29.518986","106.53562,29.656515",0,34676,2820,0
22,"106.342437,29.518986","106.611893,29.393828",0,36685,2460,0
23,"106.342437,29.518986","106.385061,29.676267",0,25279,1920,0
24,"106.342437,29.518986","106.804464,29.648298",0,58140,3660,0
25,"106.342437,29.518986","106.631277,29.685932",0,42905,3240,0
26,"106.342437,29.518986","106.524528,29.522457",0,20675,1560,0
27,"106.342437,29.518986","106.299863,29.614446",0,14691,1860,0
28,"106.342437,29.518986","106.579994,29.583249",0,38334,2640,0
29,"106.342437,29.518986","106.299863,29.614446",0,14691,1860,0
30,"106.342437,29.518986","106.57777,29.529062",0,29264,2280,0
31,"106.342437,29.518986","106.560191,29.63154",0,35772,2580,0
32,"106.342437,29.518986","106.583895,29.494683",0,30834,2700,0
33,"106.342437,29.518986","106.532276,29.51463",0,22754,1860,0
34,"106.342437,29.518986","106.761989,29.632985",0,53080,3240,0
35,"106.342437,29.518986","106.582366,29.560835",0,28372,2940,0
36,"106.342437,29.518986","106.493782,29.53759",0,19780,1440,0
37,"106.342437,29.518986","105.807366,29.527033",0,79195,4440,75
38,"106.342437,29.518986","106.568756,29.536444",0,30116,2700,0
39,"106.342437,29.518986","106.324651,29.635466",0,20096,1980,0
40,"106.342437,29.518986","106.324651,29.635466",0,20096,1980,0
41,"106.342437,29.518986","106.530686,29.600396",0,29295,2100,0
42,"106.342437,29.518986","106.670156,29.633609",0,45554,2760,0
43,"106.342437,29.518986","106.402117,29.80278",0,40222,2460,0
44,"106.342437,29.518986","106.670156,29.633609",0,45554,2760,0
45,"106.342437,29.518986","106.470382,29.579333",0,22064,1680,0
46,"106.342437,29.518986","106.591886,29.533428",0,31201,2700,0
47,"106.342437,29.518986","106.449057,29.448701",0,19621,1500,0
48,"106.342437,29.518986","106.542752,29.816575",0,52912,3420,0
49,"106.342437,29.518986","106.466603,29.561936",0,20475,1980,0
50,"106.342437,29.518986","106.554536,29.619044",0,33596,2280,0
51,"106.342437,29.518986","106.57072,29.656111",0,37675,2940,0
52,"106.342437,29.518986","106.539845,29.583886",0,31214,2280,0
53,"106.342437,29.518986","106.524528,29.522457",0,20675,1560,0
54,"106.342437,29.518986","106.540047,29.582589",0,31506,2400,0
55,"106.342437,29.518986","106.540047,29.582589",0,31506,2400,0
56,"106.342437,29.518986","106.583643,29.564171",0,29457,3600,0
57,"106.342437,29.518986","106.579994,29.583249",0,38334,2640,0
58,"106.342437,29.518986","106.57777,29.529062",0,29264,2280,0
59,"106.342437,29.518986","106.57822,29.727912",0,44486,3300,0
60,"106.342437,29.518986","106.517129,29.529399",0,20287,1680,0
61,"106.342437,29.518986","106.57822,29.727912",0,44486,3300,0
62,"106.342437,29.518986","106.551076,29.405264",0,40461,2460,0
63,"106.342437,29.518986","106.517129,29.529399",0,20287,1680,0
64,"106.342437,29.518986","106.594307,29.570101",0,34369,2940,0
65,"106.342437,29.518986","106.49598,29.60528",0,25618,1860,0
66,"106.342437,29.518986","106.526006,29.57101",0,27300,2160,0
67,"106.342437,29.518986","106.526006,29.57101",0,27300,2160,0
68,"106.342437,29.518986","106.661351,29.349681",0,47676,3000,6
69,"106.342437,29.518986","106.453372,29.546518",0,17452,1620,0
70,"106.342437,29.518986","106.478899,29.642794",0,29493,2400,0
71,"106.342437,29.518986","105.737082,29.69033",0,79299,4380,71
72,"106.342437,29.518986","106.669364,29.633076",0,45494,2760,0
73,"106.342437,29.518986","106.416438,29.79395",0,39497,2280,0
74,"106.342437,29.518986","106.831191,29.653835",0,62422,3960,27
75,"106.342437,29.518986","105.724175,29.34498",0,80494,4920,55
76,"106.342437,29.518986","106.581872,29.517908",0,27311,2040,0
77,"106.342437,29.518986","106.646695,29.732439",0,52283,3780,0
78,"106.342437,29.518986","106.553026,29.565573",0,26362,1980,0
79,"106.342437,29.518986","106.506619,29.62111",0,31364,2100,0
80,"106.342437,29.518986","106.674507,29.613793",0,46761,3060,0
81,"106.342437,29.518986","106.575413,29.562376",0,29500,3360,0
82,"106.342437,29.518986","106.526455,29.571259",0,27227,2220,0
83,"106.342437,29.518986","106.548796,29.391216",0,32176,2340,0
84,"106.342437,29.518986","106.45994,29.53091",0,16185,1380,0
85,"106.342437,29.518986","106.506674,29.504412",0,21704,2040,0
86,"106.342437,29.518986","106.324651,29.635466",0,20096,1980,0
87,"106.342437,29.518986","106.56171,29.061945",0,76958,4980,10
88,"106.342437,29.518986","106.508318,29.615037",0,27229,2100,0
89,"106.342437,29.518986","106.455153,29.534966",0,18267,1560,0
90,"106.342437,29.518986","106.565944,29.48888",0,26978,2520,0
91,"106.342437,29.518986","106.533919,29.58656",0,30750,2280,0
92,"106.342437,29.518986","106.465319,29.560707",0,18977,1500,0
93,"106.342437,29.518986","106.521366,29.574211",0,26439,2100,0
94,"106.342437,29.518986","106.636653,29.792881",0,65886,4440,7
95,"106.342437,29.518986","106.294148,29.646664",0,29589,2340,12
96,"106.342437,29.518986","106.455863,29.603087",0,23791,1740,0
97,"106.342437,29.518986","106.444222,29.44153",0,20998,1620,0
98,"106.342437,29.518986","106.457473,29.727665",0,39134,2520,0
99,"106.342437,29.518986","106.580008,29.505844",0,27565,2340,0
0,"106.501673,29.535626","106.543865,29.425925",0,27921,2160,0
1,"106.501673,29.535626","106.543666,29.633111",0,17036,1680,0
2,"106.501673,29.535626","106.609572,29.665203",0,24557,2400,0
3,"106.501673,29.535626","106.641637,29.612773",0,34078,2580,0
4,"106.501673,29.535626","106.55654,29.562133",0,8198,1140,0
5,"106.501673,29.535626","106.516845,29.616736",0,13019,1560,0
6,"106.501673,29.535626","106.55654,29.562133",0,8198,1140,0
7,"106.501673,29.535626","106.55654,29.562133",0,8198,1140,0
8,"106.501673,29.535626","106.520006,29.557101",0,7311,960,0
9,"106.501673,29.535626","106.350857,29.523768",0,19868,1800,0
10,"106.501673,29.535626","106.564296,29.654847",0,22039,2280,0
11,"106.501673,29.535626","106.402117,29.80278",0,34998,2400,0
12,"106.501673,29.535626","106.448115,29.518068",0,10686,1320,0
13,"106.501673,29.535626","106.575232,29.723521",0,28184,2400,0
14,"106.501673,29.535626","106.714731,29.464225",0,44831,2880,10
15,"106.501673,29.535626","106.524603,29.541083",0,3979,840,0
16,"106.501673,29.535626","106.548418,29.585873",0,14186,1920,0
17,"106.501673,29.535626","106.539246,29.599319",0,11609,1440,0
18,"106.501673,29.535626","106.333469,29.309595",0,47646,3240,18
19,"106.501673,29.535626","106.533262,29.609008",0,13024,1260,0
20,"106.501673,29.535626","105.742796,29.697112",0,94080,5460,60
21,"106.501673,29.535626","106.396445,29.653095",0,36282,3420,0
22,"106.501673,29.535626","106.424981,29.816815",0,37629,2580,0
23,"106.501673,29.535626","106.437744,29.834768",0,39062,2940,7
24,"106.501673,29.535626","106.48994,29.601242",0,8551,1200,0
25,"106.501673,29.535626","106.583517,29.661082",0,25038,2400,0
26,"106.501673,29.535626","106.609065,29.657856",0,23031,1980,0
27,"106.501673,29.535626","106.578811,29.583062",0,16213,1980,0
28,"106.501673,29.535626","106.33835,29.715338",0,38954,2880,4
29,"106.501673,29.535626","106.498158,29.548044",0,2979,720,0
30,"106.501673,29.535626","106.48455,29.561045",0,7348,1260,0
31,"106.501673,29.535626","106.48455,29.561045",0,7348,1260,0
32,"106.501673,29.535626","106.609065,29.657856",0,23031,1980,0
33,"106.501673,29.535626","106.472794,29.565228",0,10992,1380,0
34,"106.501673,29.535626","106.51144,29.595375",0,10751,1380,0
35,"106.501673,29.535626","106.417592,29.804513",0,35499,2460,0
36,"106.501673,29.535626","106.532388,29.658287",0,19002,1920,0
37,"106.501673,29.535626","106.455966,29.510073",0,9303,1140,0
38,"106.501673,29.535626","106.517691,29.624592",0,15737,1620,0
39,"106.501673,29.535626","106.619487,29.698856",0,28522,3180,0
40,"106.501673,29.535626","106.560036,29.793809",0,35395,2760,0
41,"106.501673,29.535626","106.341044,29.605",0,29117,2640,0
42,"106.501673,29.535626","106.469056,29.59934",0,10822,1200,0
43,"106.501673,29.535626","106.50817,29.588904",0,8467,1260,0
44,"106.501673,29.535626","106.545289,29.741987",0,30610,2520,0
45,"106.501673,29.535626","106.632519,29.713308",0,34472,3240,0
46,"106.501673,29.535626","106.57406,29.645788",0,21105,2100,0
47,"106.501673,29.535626","106.527229,29.467279",0,13466,1860,0
48,"106.501673,29.535626","106.575573,29.692734",0,25786,2460,0
49,"106.501673,29.535626","106.454977,29.548087",0,9074,1320,0
50,"106.501673,29.535626","106.489784,29.538306",0,3012,660,0
51,"106.501673,29.535626","106.479904,29.554766",0,8846,1260,0
52,"106.501673,29.535626","106.544137,29.415566",0,40296,2640,0
53,"106.501673,29.535626","106.575235,29.57739",0,14464,1860,0
54,"106.501673,29.535626","106.611387,29.958465",0,66469,4200,31
55,"106.501673,29.535626","106.238898,29.586376",0,38983,3240,0
56,"106.501673,29.535626","106.538333,29.575092",0,10294,1440,0
57,"106.501673,29.535626","106.69207,29.535359",0,34221,2640,0
58,"106.501673,29.535626","106.529903,29.539833",0,9662,1260,0
59,"106.501673,29.535626","106.528709,29.434222",0,19179,2520,0
60,"106.501673,29.535626","106.559716,29.670023",0,22702,2460,0
61,"106.501673,29.535626","106.520534,29.545507",0,4365,840,0
62,"106.501673,29.535626","106.533997,29.565588",0,7198,960,0
63,"106.501673,29.535626","106.475918,29.5642",0,9344,1020,0
64,"106.501673,29.535626","106.583453,29.560892",0,14011,2400,0
65,"106.501673,29.535626","106.333469,29.309595",0,47646,3240,18
66,"106.501673,29.535626","106.682204,29.624552",0,30361,2160,0
67,"106.501673,29.535626","106.682204,29.624552",0,30361,2160,0
68,"106.501673,29.535626","106.500604,29.594106",0,7902,1080,0
69,"106.501673,29.535626","106.484789,29.62849",0,13147,1620,0
70,"106.501673,29.535626","106.528709,29.434222",0,19179,2520,0
71,"106.501673,29.535626","106.559528,29.670285",0,22686,2460,0
72,"106.501673,29.535626","106.518865,29.504375",0,9150,1500,0
73,"106.501673,29.535626","106.499266,29.620207",0,10734,1080,0
74,"106.501673,29.535626","106.465902,29.573581",0,12608,1260,0
75,"106.501673,29.535626","106.576256,29.557443",0,10735,1740,0
76,"106.501673,29.535626","106.461372,29.532614",0,7064,960,0
77,"106.501673,29.535626","106.556882,29.568347",0,9612,1200,0
78,"106.501673,29.535626","106.682204,29.624552",0,30361,2160,0
79,"106.501673,29.535626","106.548222,29.581026",0,12338,1800,0
80,"106.501673,29.535626","106.408096,29.803608",0,34757,2340,0
81,"106.501673,29.535626","106.520058,29.605993",0,10400,1260,0
82,"106.501673,29.535626","106.484414,29.754229",0,26476,2160,0
83,"106.501673,29.535626","106.499084,29.620278",0,13228,1620,0
84,"106.501673,29.535626","106.351461,29.5216",0,20378,1740,0
85,"106.501673,29.535626","106.518746,29.625885",0,15547,1500,0
86,"106.501673,29.535626","106.506101,29.596163",0,8218,1140,0
87,"106.501673,29.535626","106.648847,29.089485",0,74471,4380,30
88,"106.501673,29.535626","106.303766,29.332745",0,45065,2940,18
89,"106.501673,29.535626","106.564655,29.639156",0,20680,2100,0
90,"106.501673,29.535626","106.611483,29.711383",0,31271,2880,0
91,"106.501673,29.535626","106.441199,29.397201",0,33352,3240,0
92,"106.501673,29.535626","106.453437,29.546603",0,9543,1500,0
93,"106.501673,29.535626","106.573154,29.560096",0,10098,1920,0
94,"106.501673,29.535626","106.501284,29.585424",0,8118,1200,0
95,"106.501673,29.535626","106.548222,29.581026",0,12338,1800,0
96,"106.501673,29.535626","106.491675,29.63761",0,14246,1740,0
97,"106.501673,29.535626","106.491675,29.63761",0,14246,1740,0
98,"106.501673,29.535626","106.491675,29.63761",0,14246,1740,0
99,"106.501673,29.535626","106.491675,29.63761",0,14246,1740,0
0,"106.575754,29.559868","106.628424,29.471664",0,16172,1920,0
1,"106.575754,29.559868","106.556975,29.56437",0,3196,900,0
2,"106.575754,29.559868","106.506619,29.62111",0,14938,1680,0
3,"106.575754,29.559868","106.575354,29.558923",0,440,180,0
4,"106.575754,29.559868","106.581872,29.517908",0,8246,1380,0
5,"106.575754,29.559868","106.62169,29.577863",0,8005,1320,0
6,"106.575754,29.559868","106.603476,29.585712",0,7241,1320,0
7,"106.575754,29.559868","106.506619,29.62111",0,14938,1680,0
8,"106.575754,29.559868","106.506619,29.62111",0,14938,1680,0
9,"106.575754,29.559868","106.552512,29.736186",0,28586,2880,0
10,"106.575754,29.559868","106.483303,29.538618",0,12809,1680,0
11,"106.575754,29.559868","106.325398,29.53605",0,33401,3000,0
12,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
13,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
14,"106.575754,29.559868","106.455153,29.534966",0,16323,2520,0
15,"106.575754,29.559868","106.562973,29.466024",0,15125,1920,0
16,"106.575754,29.559868","106.532194,29.544284",0,12090,1800,0
17,"106.575754,29.559868","106.539747,29.5637",0,6196,1260,0
18,"106.575754,29.559868","106.580548,29.503391",0,10256,1500,0
19,"106.575754,29.559868","106.575313,29.577264",0,4529,960,0
20,"106.575754,29.559868","106.496322,29.619746",0,15950,1920,0
21,"106.575754,29.559868","106.53562,29.656515",0,18250,2400,0
22,"106.575754,29.559868","106.611893,29.393828",0,27231,2580,0
23,"106.575754,29.559868","106.385061,29.676267",0,35252,2940,0
24,"106.575754,29.559868","106.804464,29.648298",0,36143,2940,0
25,"106.575754,29.559868","106.631277,29.685932",0,20908,2460,0
26,"106.575754,29.559868","106.524528,29.522457",0,13701,1620,0
27,"106.575754,29.559868","106.299863,29.614446",0,44844,4080,0
28,"106.575754,29.559868","106.579994,29.583249",0,6378,1080,0
29,"106.575754,29.559868","106.299863,29.614446",0,44844,4080,0
30,"106.575754,29.559868","106.57777,29.529062",0,8590,1320,0
31,"106.575754,29.559868","106.560191,29.63154",0,11921,1680,0
32,"106.575754,29.559868","106.583895,29.494683",0,13509,1860,0
33,"106.575754,29.559868","106.532276,29.51463",0,11205,1500,0
34,"106.575754,29.559868","106.761989,29.632985",0,31083,2520,0
35,"106.575754,29.559868","106.582366,29.560835",0,1614,960,0
36,"106.575754,29.559868","106.493782,29.53759",0,14792,1980,0
37,"106.575754,29.559868","105.807366,29.527033",0,106740,6420,65
38,"106.575754,29.559868","106.568756,29.536444",0,8041,1380,0
39,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
40,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
41,"106.575754,29.559868","106.530686,29.600396",0,9555,1500,0
42,"106.575754,29.559868","106.670156,29.633609",0,23557,1980,0
43,"106.575754,29.559868","106.402117,29.80278",0,41142,3120,0
44,"106.575754,29.559868","106.670156,29.633609",0,23557,1980,0
45,"106.575754,29.559868","106.470382,29.579333",0,20071,2040,0
46,"106.575754,29.559868","106.591886,29.533428",0,6591,1800,0
47,"106.575754,29.559868","106.449057,29.448701",0,24240,2520,0
48,"106.575754,29.559868","106.542752,29.816575",0,38328,3300,0
49,"106.575754,29.559868","106.466603,29.561936",0,14725,2160,0
50,"106.575754,29.559868","106.554536,29.619044",0,9231,1320,0
51,"106.575754,29.559868","106.57072,29.656111",0,15219,2280,0
52,"106.575754,29.559868","106.539845,29.583886",0,6841,1320,0
53,"106.575754,29.559868","106.524528,29.522457",0,13701,1620,0
54,"106.575754,29.559868","106.540047,29.582589",0,7083,1380,0
55,"106.575754,29.559868","106.540047,29.582589",0,7083,1380,0
56,"106.575754,29.559868","106.583643,29.564171",0,5045,2340,0
57,"106.575754,29.559868","106.579994,29.583249",0,6378,1080,0
58,"106.575754,29.559868","106.57777,29.529062",0,8590,1320,0
59,"106.575754,29.559868","106.57822,29.727912",0,28060,2880,0
60,"106.575754,29.559868","106.517129,29.529399",0,10484,1740,0
61,"106.575754,29.559868","106.57822,29.727912",0,28060,2880,0
62,"106.575754,29.559868","106.551076,29.405264",0,29136,2340,0
63,"106.575754,29.559868","106.517129,29.529399",0,10484,1740,0
64,"106.575754,29.559868","106.594307,29.570101",0,6148,1800,0
65,"106.575754,29.559868","106.49598,29.60528",0,13117,1800,0
66,"106.575754,29.559868","106.526006,29.57101",0,8376,1500,0
67,"106.575754,29.559868","106.526006,29.57101",0,8376,1500,0
68,"106.575754,29.559868","106.661351,29.349681",0,37955,3060,6
69,"106.575754,29.559868","106.453372,29.546518",0,15524,2520,0
70,"106.575754,29.559868","106.478899,29.642794",0,20843,2340,0
71,"106.575754,29.559868","105.737082,29.69033",0,106844,6360,60
72,"106.575754,29.559868","106.669364,29.633076",0,23497,1980,0
73,"106.575754,29.559868","106.416438,29.79395",0,40417,2940,0
74,"106.575754,29.559868","106.831191,29.653835",0,40425,3240,27
75,"106.575754,29.559868","105.724175,29.34498",0,103687,6720,60
76,"106.575754,29.559868","106.581872,29.517908",0,8246,1380,0
77,"106.575754,29.559868","106.646695,29.732439",0,39277,3180,0
78,"106.575754,29.559868","106.553026,29.565573",0,5710,1140,0
79,"106.575754,29.559868","106.506619,29.62111",0,14938,1680,0
80,"106.575754,29.559868","106.674507,29.613793",0,24764,2280,0
81,"106.575754,29.559868","106.575413,29.562376",0,3003,1860,0
82,"106.575754,29.559868","106.526455,29.571259",0,8303,1560,0
83,"106.575754,29.559868","106.548796,29.391216",0,22771,2880,0
84,"106.575754,29.559868","106.45994,29.53091",0,15460,1920,0
85,"106.575754,29.559868","106.506674,29.504412",0,15229,2100,0
86,"106.575754,29.559868","106.324651,29.635466",0,49386,3660,0
87,"106.575754,29.559868","106.56171,29.061945",0,67219,5040,10
88,"106.575754,29.559868","106.508318,29.615037",0,14210,1560,0
89,"106.575754,29.559868","106.455153,29.534966",0,16323,2520,0
90,"106.575754,29.559868","106.565944,29.48888",0,11644,1740,0
91,"106.575754,29.559868","106.533919,29.58656",0,7805,1320,0
92,"106.575754,29.559868","106.465319,29.560707",0,13915,1800,0
93,"106.575754,29.559868","106.521366,29.574211",0,7508,1320,0
94,"106.575754,29.559868","106.636653,29.792881",0,43889,3720,7
95,"106.575754,29.559868","106.294148,29.646664",0,55573,4320,4
96,"106.575754,29.559868","106.455863,29.603087",0,24942,2280,0
97,"106.575754,29.559868","106.444222,29.44153",0,25617,2640,0
98,"106.575754,29.559868","106.457473,29.727665",0,29643,2520,0
99,"106.575754,29.559868","106.580008,29.505844",0,10240,1500,0
0,"106.684044,29.502553","106.543865,29.425925",0,27703,2100,0
1,"106.684044,29.502553","106.543666,29.633111",0,30952,2400,0
2,"106.684044,29.502553","106.609572,29.665203",0,35172,2940,0
3,"106.684044,29.502553","106.641637,29.612773",0,44693,3120,0
4,"106.684044,29.502553","106.55654,29.562133",0,22794,2220,0
5,"106.684044,29.502553","106.516845,29.616736",0,32499,2400,0
6,"106.684044,29.502553","106.55654,29.562133",0,22794,2220,0
7,"106.684044,29.502553","106.55654,29.562133",0,22794,2220,0
8,"106.684044,29.502553","106.520006,29.557101",0,27644,2400,0
9,"106.684044,29.502553","106.350857,29.523768",0,39268,3180,0
10,"106.684044,29.502553","106.564296,29.654847",0,32199,2820,0
11,"106.684044,29.502553","106.402117,29.80278",0,58411,3720,0
12,"106.684044,29.502553","106.448115,29.518068",0,30767,2820,0
13,"106.684044,29.502553","106.575232,29.723521",0,44370,3240,0
14,"106.684044,29.502553","106.714731,29.464225",0,10093,660,7
15,"106.684044,29.502553","106.524603,29.541083",0,23766,2340,0
16,"106.684044,29.502553","106.548418,29.585873",0,24485,1740,0
17,"106.684044,29.502553","106.539246,29.599319",0,27585,2040,0
18,"106.684044,29.502553","106.333469,29.309595",0,57760,4140,0
19,"106.684044,29.502553","106.533262,29.609008",0,28648,2160,0
20,"106.684044,29.502553","105.742796,29.697112",0,113480,6780,60
21,"106.684044,29.502553","106.396445,29.653095",0,55682,4740,0
22,"106.684044,29.502553","106.424981,29.816815",0,61042,3900,0
23,"106.684044,29.502553","106.437744,29.834768",0,62475,4260,7
24,"106.684044,29.502553","106.48994,29.601242",0,34419,2580,0
25,"106.684044,29.502553","106.583517,29.661082",0,39134,3060,0
26,"106.684044,29.502553","106.609065,29.657856",0,33646,2580,0
27,"106.684044,29.502553","106.578811,29.583062",0,25186,1860,0
28,"106.684044,29.502553","106.33835,29.715338",0,58354,4260,4
29,"106.684044,29.502553","106.498158,29.548044",0,27416,2820,0
30,"106.684044,29.502553","106.48455,29.561045",0,30716,2940,0
31,"106.684044,29.502553","106.48455,29.561045",0,30716,2940,0
