number,origin,destination,code,distance,duration,toll
24,"106.569953,29.481373","106.307813,29.55804",0,50389,4440,0
25,"106.569953,29.481373","106.577512,29.691415",0,29103,2820,0
26,"106.569953,29.481373","106.543839,29.473039",0,7483,900,0
27,"106.569953,29.481373","106.494448,29.454464",0,21439,2160,0
28,"106.569953,29.481373","106.549381,29.52491",0,8078,1260,0
29,"106.569953,29.481373","106.311379,29.681187",0,48849,4080,0
30,"106.569953,29.481373","106.50355,29.606218",0,19969,1980,0
31,"106.569953,29.481373","106.488323,29.702462",0,30574,2640,0
32,"106.569953,29.481373","106.464633,29.556611",0,21318,2520,0
33,"106.569953,29.481373","106.487723,29.464073",0,20640,2160,0
34,"106.569953,29.481373","106.515357,29.501573",0,13759,1500,0
35,"106.569953,29.481373","106.800921,29.652905",0,43664,3720,0
36,"106.569953,29.481373","106.340831,29.626253",0,47467,3780,0
37,"106.569953,29.481373","106.244431,29.481045",0,51090,5100,0
38,"106.569953,29.481373","106.494448,29.454464",0,21439,2160,0
39,"106.569953,29.481373","106.488323,29.702462",0,30574,2640,0
40,"106.569953,29.481373","106.595651,29.423402",0,14357,1620,0
41,"106.569953,29.481373","106.767814,29.628511",0,42629,3960,0
42,"106.569953,29.481373","106.43982,29.667897",0,34015,3120,0
43,"106.569953,29.481373","106.478925,29.554136",0,20242,2280,0
44,"106.569953,29.481373","106.478925,29.554136",0,20242,2280,0
45,"106.569953,29.481373","106.549354,29.560878",0,11795,1200,0
46,"106.569953,29.481373","106.591757,29.56081",0,12109,1620,0
47,"106.569953,29.481373","106.744944,29.609495",0,42555,3900,0
48,"106.569953,29.481373","106.508461,29.602091",0,18761,1740,0
49,"106.569953,29.481373","106.535587,29.807428",0,44513,3540,0
50,"106.569953,29.481373","106.645811,29.48559",0,16890,1560,0
51,"106.569953,29.481373","106.772502,29.681089",0,46490,3000,0
52,"106.569953,29.481373","106.580104,29.560173",0,11486,1560,0
53,"106.569953,29.481373","106.450784,29.46597",0,24024,2640,0
54,"106.569953,29.481373","106.51557,29.585954",0,17159,1740,0
55,"106.569953,29.481373","106.44339,29.833109",0,56481,4500,0
56,"106.569953,29.481373","106.565222,29.664372",0,29268,2880,0
57,"106.569953,29.481373","106.494448,29.454464",0,21439,2100,0
58,"106.569953,29.481373","106.509122,29.615086",0,20299,1860,0
59,"106.569953,29.481373","106.508461,29.602091",0,18761,1740,0
60,"106.569953,29.481373","106.508461,29.602091",0,18761,1740,0
61,"106.569953,29.481373","106.514249,29.582631",0,18797,1800,0
62,"106.569953,29.481373","106.508461,29.602091",0,18761,1740,0
63,"106.569953,29.481373","106.6134,29.688502",0,28258,3240,0
64,"106.569953,29.481373","106.453638,29.650345",0,35652,3240,0
65,"106.569953,29.481373","106.626114,29.398649",0,25025,2700,0
66,"106.569953,29.481373","106.533997,29.565588",0,14431,1560,0
67,"106.569953,29.481373","106.551843,29.650122",0,23985,2400,0
68,"106.569953,29.481373","106.581698,29.520627",0,7212,900,0
69,"106.569953,29.481373","106.52288,29.550783",0,15191,1380,0
70,"106.569953,29.481373","106.512547,29.511351",0,13949,1680,0
71,"106.569953,29.481373","106.473207,29.564749",0,22006,2280,0
72,"106.569953,29.481373","106.481465,29.771363",0,40133,3660,0
73,"106.569953,29.481373","106.481465,29.771363",0,40133,3660,0
74,"106.569953,29.481373","106.641637,29.612773",0,34353,3480,0
75,"106.569953,29.481373","106.55654,29.562133",0,11715,1260,0
76,"106.569953,29.481373","106.57571,29.580888",0,12719,1200,0
77,"106.569953,29.481373","106.575313,29.577264",0,12095,1200,0
78,"106.569953,29.481373","106.577057,29.578312",0,13145,1260,0
79,"106.569953,29.481373","106.324981,29.525253",0,41193,4560,0
80,"106.569953,29.481373","106.54485,29.416135",0,10210,1200,0
81,"106.569953,29.481373","106.538812,29.657252",0,25035,2640,0
82,"106.569953,29.481373","106.538812,29.657252",0,25035,2640,0
83,"106.569953,29.481373","106.590121,29.568028",0,12471,1380,0
84,"106.569953,29.481373","106.487157,29.628072",0,23679,2160,0
85,"106.569953,29.481373","106.524603,29.541083",0,13815,1740,0
86,"106.569953,29.481373","106.524603,29.541083",0,13815,1740,0
87,"106.569953,29.481373","106.539246,29.599319",0,16953,1560,0
88,"106.569953,29.481373","105.738583,29.70041",0,148667,12060,0
89,"106.569953,29.481373","106.496322,29.619746",0,21919,2100,0
90,"106.569953,29.481373","106.54746,29.415515",0,10519,1260,0
91,"106.569953,29.481373","106.505464,29.554275",0,17465,1860,0
92,"106.569953,29.481373","106.424981,29.816815",0,55599,4200,0
93,"106.569953,29.481373","106.437744,29.834768",0,56630,4320,0
94,"106.569953,29.481373","105.70941,29.703558",0,155115,12900,0
95,"106.569953,29.481373","106.453589,29.540679",0,21856,2580,0
96,"106.569953,29.481373","106.412223,29.811194",0,54224,4020,0
97,"106.569953,29.481373","106.556505,29.562989",0,11487,1200,0
98,"106.569953,29.481373","106.543865,29.425925",0,8892,1020,0
99,"106.569953,29.481373","106.543865,29.425925",0,8892,1020,0
0,"106.384825,29.676384","106.543666,29.633111",0,22604,2160,0
1,"106.384825,29.676384","106.609572,29.665203",0,30680,2580,0
2,"106.384825,29.676384","106.641637,29.612773",0,39414,3180,0
3,"106.384825,29.676384","106.55654,29.562133",0,29353,2880,0
4,"106.384825,29.676384","106.516845,29.616736",0,21168,1680,0
5,"106.384825,29.676384","106.55654,29.562133",0,29353,2880,0
6,"106.384825,29.676384","106.55654,29.562133",0,29353,2880,0
7,"106.384825,29.676384","106.520006,29.557101",0,26153,2400,0
8,"106.384825,29.676384","106.350857,29.523768",0,20443,1680,0
9,"106.384825,29.676384","106.564296,29.654847",0,25390,2460,0
10,"106.384825,29.676384","106.402117,29.80278",0,18724,1380,0
11,"106.384825,29.676384","106.448115,29.518068",0,31098,3300,0
12,"106.384825,29.676384","106.575232,29.723521",0,26115,2160,0
13,"106.384825,29.676384","106.714731,29.464225",0,53814,3900,6
14,"106.384825,29.676384","106.524603,29.541083",0,30724,3060,0
15,"106.384825,29.676384","106.548418,29.585873",0,27905,2520,0
16,"106.384825,29.676384","106.539246,29.599319",0,23002,1920,0
17,"106.384825,29.676384","106.333469,29.309595",0,55840,5100,0
18,"106.384825,29.676384","106.533262,29.609008",0,21765,1860,0
19,"106.384825,29.676384","105.742796,29.697112",0,119351,9180,0
20,"106.384825,29.676384","106.396445,29.653095",0,12093,1560,0
21,"106.384825,29.676384","106.424981,29.816815",0,20464,1620,0
22,"106.384825,29.676384","106.437744,29.834768",0,21495,1740,0
23,"106.384825,29.676384","106.48994,29.601242",0,19962,1860,0
24,"106.384825,29.676384","106.583517,29.661082",0,26533,2220,0
25,"106.384825,29.676384","106.609065,29.657856",0,30446,2460,0
26,"106.384825,29.676384","106.578811,29.583062",0,30182,2640,0
27,"106.384825,29.676384","106.33835,29.715338",0,9217,960,0
28,"106.384825,29.676384","106.498158,29.548044",0,28642,2820,0
29,"106.384825,29.676384","106.48455,29.561045",0,23348,2340,0
30,"106.384825,29.676384","106.48455,29.561045",0,23348,2340,0
31,"106.384825,29.676384","106.609065,29.657856",0,30446,2460,0
32,"106.384825,29.676384","106.472794,29.565228",0,24624,2220,0
33,"106.384825,29.676384","106.51144,29.595375",0,22723,2100,0
34,"106.384825,29.676384","106.417592,29.804513",0,19225,1440,0
35,"106.384825,29.676384","106.532388,29.658287",0,19508,1740,0
36,"106.384825,29.676384","106.455966,29.510073",0,34476,3120,0
37,"106.384825,29.676384","106.517691,29.624592",0,20099,1800,0
38,"106.384825,29.676384","106.619487,29.698856",0,30983,2640,0
39,"106.384825,29.676384","106.560036,29.793809",0,32214,2400,0
40,"106.384825,29.676384","106.341044,29.605",0,13184,1260,0
41,"106.384825,29.676384","106.469056,29.59934",0,20981,1920,0
42,"106.384825,29.676384","106.50817,29.588904",0,23036,2220,0
43,"106.384825,29.676384","106.545289,29.741987",0,29231,2100,0
44,"106.384825,29.676384","106.632519,29.713308",0,32403,3000,0
45,"106.384825,29.676384","106.57406,29.645788",0,24456,2280,0
46,"106.384825,29.676384","106.527229,29.467279",0,39694,3600,0
47,"106.384825,29.676384","106.575573,29.692734",0,27356,2280,0
48,"106.384825,29.676384","106.454977,29.548087",0,26912,2520,0
49,"106.384825,29.676384","106.489784,29.538306",0,28675,2820,0
50,"106.384825,29.676384","106.479904,29.554766",0,27986,2640,0
51,"106.384825,29.676384","106.544137,29.415566",0,72478,6600,0
52,"106.384825,29.676384","106.575235,29.57739",0,28433,2520,0
53,"106.384825,29.676384","106.611387,29.958465",0,49484,3600,0
54,"106.384825,29.676384","106.238898,29.586376",0,32106,2880,0
55,"106.384825,29.676384","106.538333,29.575092",0,26056,2700,0
56,"106.384825,29.676384","106.69207,29.535359",0,43202,3540,0
57,"106.384825,29.676384","106.529903,29.539833",0,30874,3000,0
58,"106.384825,29.676384","106.528709,29.434222",0,43147,3960,0
59,"106.384825,29.676384","106.559716,29.670023",0,24454,2280,0
60,"106.384825,29.676384","106.520534,29.545507",0,30028,3120,0
61,"106.384825,29.676384","106.533997,29.565588",0,26173,2460,0
62,"106.384825,29.676384","106.475918,29.5642",0,25382,2340,0
63,"106.384825,29.676384","106.583453,29.560892",0,31688,3360,0
64,"106.384825,29.676384","106.333469,29.309595",0,55840,5100,0
65,"106.384825,29.676384","106.682204,29.624552",0,39013,3180,0
66,"106.384825,29.676384","106.682204,29.624552",0,39013,3180,0
67,"106.384825,29.676384","106.500604,29.594106",0,20864,2040,0
68,"106.384825,29.676384","106.484789,29.62849",0,16092,1260,0
69,"106.384825,29.676384","106.528709,29.434222",0,43147,3960,0
70,"106.384825,29.676384","106.559528,29.670285",0,24438,2280,0
71,"106.384825,29.676384","106.518865,29.504375",0,33118,2940,0
72,"106.384825,29.676384","106.499266,29.620207",0,18052,1500,0
73,"106.384825,29.676384","106.465902,29.573581",0,28646,2640,0
74,"106.384825,29.676384","106.576256,29.557443",0,31230,3300,0
75,"106.384825,29.676384","106.461372,29.532614",0,32727,3060,0
76,"106.384825,29.676384","106.556882,29.568347",0,28657,2820,0
77,"106.384825,29.676384","106.682204,29.624552",0,39013,3180,0
78,"106.384825,29.676384","106.548222,29.581026",0,26241,2520,0
79,"106.384825,29.676384","106.408096,29.803608",0,18483,1320,0
80,"106.384825,29.676384","106.520058,29.605993",0,24586,2340,0
81,"106.384825,29.676384","106.484414,29.754229",0,23275,1740,0
82,"106.384825,29.676384","106.499084,29.620278",0,19145,1680,0
83,"106.384825,29.676384","106.351461,29.5216",0,18918,1560,0
84,"106.384825,29.676384","106.518746,29.625885",0,19909,1680,0
85,"106.384825,29.676384","106.506101,29.596163",0,21147,2100,0
86,"106.384825,29.676384","106.648847,29.089485",0,100195,9540,0
87,"106.384825,29.676384","106.303766,29.332745",0,49982,4860,0
88,"106.384825,29.676384","106.564655,29.639156",0,24031,2400,0
89,"106.384825,29.676384","106.611483,29.711383",0,29202,2580,0
90,"106.384825,29.676384","106.441199,29.397201",0,55464,5160,0
91,"106.384825,29.676384","106.453437,29.546603",0,27784,2820,0
92,"106.384825,29.676384","106.573154,29.560096",0,31418,3000,0
93,"106.384825,29.676384","106.501284,29.585424",0,22431,2280,0
94,"106.384825,29.676384","106.548222,29.581026",0,26241,2520,0
95,"106.384825,29.676384","106.491675,29.63761",0,17012,1380,0
96,"106.384825,29.676384","106.491675,29.63761",0,17012,1380,0
97,"106.384825,29.676384","106.491675,29.63761",0,17012,1380,0
98,"106.384825,29.676384","106.491675,29.63761",0,17012,1380,0
99,"106.384825,29.676384","106.554929,29.559583",0,28777,2820,0
0,"106.569953,29.481373","106.543666,29.633111",0,21245,1980,0
1,"106.569953,29.481373","106.609572,29.665203",0,25140,2820,0
2,"106.569953,29.481373","106.641637,29.612773",0,34353,3480,0
3,"106.569953,29.481373","106.55654,29.562133",0,11715,1260,0
4,"106.569953,29.481373","106.516845,29.616736",0,21199,1980,0
5,"106.569953,29.481373","106.55654,29.562133",0,11715,1260,0
6,"106.569953,29.481373","106.55654,29.562133",0,11715,1260,0
7,"106.569953,29.481373","106.520006,29.557101",0,17693,1740,0
8,"106.569953,29.481373","106.350857,29.523768",0,37364,4440,0
9,"106.569953,29.481373","106.564296,29.654847",0,22492,2280,0
10,"106.569953,29.481373","106.402117,29.80278",0,53859,3900,0
11,"106.569953,29.481373","106.448115,29.518068",0,21115,2340,0
12,"106.569953,29.481373","106.575232,29.723521",0,33247,2760,0
13,"106.569953,29.481373","106.714731,29.464225",0,27691,2040,6
14,"106.569953,29.481373","106.524603,29.541083",0,13815,1800,0
15,"106.569953,29.481373","106.548418,29.585873",0,13821,1380,0
16,"106.569953,29.481373","106.539246,29.599319",0,16953,1560,0
17,"106.569953,29.481373","106.333469,29.309595",0,42088,4020,0
18,"106.569953,29.481373","106.533262,29.609008",0,17619,1680,0
19,"106.569953,29.481373","105.742796,29.697112",0,156155,12180,0
20,"106.569953,29.481373","106.396445,29.653095",0,40055,4020,0
21,"106.569953,29.481373","106.424981,29.816815",0,55599,4200,0
22,"106.569953,29.481373","106.437744,29.834768",0,56630,4320,0
23,"106.569953,29.481373","106.48994,29.601242",0,20576,2040,0
24,"106.569953,29.481373","106.583517,29.661082",0,28140,2760,0
25,"106.569953,29.481373","106.609065,29.657856",0,23614,2460,0
26,"106.569953,29.481373","106.578811,29.583062",0,13828,1260,0
27,"106.569953,29.481373","106.33835,29.715338",0,47747,3900,0
28,"106.569953,29.481373","106.498158,29.548044",0,19492,1920,0
29,"106.569953,29.481373","106.48455,29.561045",0,20765,2280,0
30,"106.569953,29.481373","106.48455,29.561045",0,20765,2280,0
31,"106.569953,29.481373","106.609065,29.657856",0,23614,2460,0
32,"106.569953,29.481373","106.472794,29.565228",0,22070,2280,0
33,"106.569953,29.481373","106.51144,29.595375",0,18839,1860,0
34,"106.569953,29.481373","106.417592,29.804513",0,54360,3960,0
35,"106.569953,29.481373","106.532388,29.658287",0,24065,2340,0
36,"106.569953,29.481373","106.455966,29.510073",0,19632,2220,0
37,"106.569953,29.481373","106.517691,29.624592",0,20800,2100,0
38,"106.569953,29.481373","106.619487,29.698856",0,31624,3420,0
39,"106.569953,29.481373","106.560036,29.793809",0,40458,3120,0
40,"106.569953,29.481373","106.341044,29.605",0,40685,3780,0
41,"106.569953,29.481373","106.469056,29.59934",0,23559,2280,0
42,"106.569953,29.481373","106.50817,29.588904",0,19050,1980,0
43,"106.569953,29.481373","106.545289,29.741987",0,35673,2880,0
44,"106.569953,29.481373","106.632519,29.713308",0,39535,3600,0
45,"106.569953,29.481373","106.57406,29.645788",0,20945,2100,0
46,"106.569953,29.481373","106.527229,29.467279",0,9787,1200,0
47,"106.569953,29.481373","106.575573,29.692734",0,28888,2820,0
48,"106.569953,29.481373","106.454977,29.548087",0,20917,2460,0
49,"106.569953,29.481373","106.489784,29.538306",0,17432,2040,0
50,"106.569953,29.481373","106.479904,29.554766",0,20689,2340,0
51,"106.569953,29.481373","106.544137,29.415566",0,37416,3540,0
52,"106.569953,29.481373","106.575235,29.57739",0,12079,1200,0
53,"106.569953,29.481373","106.611387,29.958465",0,64646,4980,0
54,"106.569953,29.481373","106.238898,29.586376",0,56676,5880,0
55,"106.569953,29.481373","106.538333,29.575092",0,15146,1920,0
56,"106.569953,29.481373","106.69207,29.535359",0,21854,1920,0
57,"106.569953,29.481373","106.529903,29.539833",0,11915,1200,0
58,"106.569953,29.481373","106.528709,29.434222",0,9873,1200,0
59,"106.569953,29.481373","106.559716,29.670023",0,25804,2820,0
60,"106.569953,29.481373","106.520534,29.545507",0,14442,1980,0
61,"106.569953,29.481373","106.533997,29.565588",0,14431,1560,0
62,"106.569953,29.481373","106.475918,29.5642",0,20555,1740,0
63,"106.569953,29.481373","106.583453,29.560892",0,10961,1500,0
64,"106.569953,29.481373","106.333469,29.309595",0,42088,4020,0
65,"106.569953,29.481373","106.682204,29.624552",0,33952,3420,0
66,"106.569953,29.481373","106.682204,29.624552",0,33952,3420,0
67,"106.569953,29.481373","106.500604,29.594106",0,20044,2100,0
68,"106.569953,29.481373","106.484789,29.62849",0,23675,2160,0
69,"106.569953,29.481373","106.528709,29.434222",0,9873,1200,0
70,"106.569953,29.481373","106.559528,29.670285",0,25788,2820,0
71,"106.569953,29.481373","106.518865,29.504375",0,13606,1440,0
72,"106.569953,29.481373","106.499266,29.620207",0,22675,2040,0
73,"106.569953,29.481373","106.465902,29.573581",0,23819,2040,0
74,"106.569953,29.481373","106.576256,29.557443",0,11210,1440,0
75,"106.569953,29.481373","106.461372,29.532614",0,18919,2160,0
76,"106.569953,29.481373","106.556882,29.568347",0,14380,1560,0
77,"106.569953,29.481373","106.682204,29.624552",0,33952,3420,0
78,"106.569953,29.481373","106.548222,29.581026",0,14092,1500,0
79,"106.569953,29.481373","106.408096,29.803608",0,53618,3900,0
80,"106.569953,29.481373","106.520058,29.605993",0,16955,1620,0
81,"106.569953,29.481373","106.484414,29.754229",0,37531,3360,0
82,"106.569953,29.481373","106.499084,29.620278",0,21668,2100,0
83,"106.569953,29.481373","106.351461,29.5216",0,38501,4440,0
84,"106.569953,29.481373","106.518746,29.625885",0,20610,1980,0
85,"106.569953,29.481373","106.506101,29.596163",0,19263,2040,0
86,"106.569953,29.481373","106.648847,29.089485",0,65133,6540,0
87,"106.569953,29.481373","106.303766,29.332745",0,42010,3840,0
88,"106.569953,29.481373","106.564655,29.639156",0,20141,2100,0
89,"106.569953,29.481373","106.611483,29.711383",0,36334,3240,0
90,"106.569953,29.481373","106.441199,29.397201",0,34238,3540,0
91,"106.569953,29.481373","106.453437,29.546603",0,21386,2640,0
92,"106.569953,29.481373","106.573154,29.560096",0,12062,1260,0
93,"106.569953,29.481373","106.501284,29.585424",0,18611,1860,0
94,"106.569953,29.481373","106.548222,29.581026",0,14092,1500,0
95,"106.569953,29.481373","106.491675,29.63761",0,24854,2280,0
96,"106.569953,29.481373","106.491675,29.63761",0,24854,2280,0
97,"106.569953,29.481373","106.491675,29.63761",0,24854,2280,0
98,"106.569953,29.481373","106.491675,29.63761",0,24854,2280,0
99,"106.569953,29.481373","106.554929,29.559583",0,11923,1260,0
0,"106.515487,29.624322","106.543666,29.633111",0,5369,660,0
1,"106.515487,29.624322","106.609572,29.665203",0,17518,1680,0
2,"106.515487,29.624322","106.641637,29.612773",0,26252,2220,0
3,"106.515487,29.624322","106.55654,29.562133",0,12345,1380,0
4,"106.515487,29.624322","106.516845,29.616736",0,2059,360,0
5,"106.515487,29.624322","106.55654,29.562133",0,12345,1380,0
6,"106.515487,29.624322","106.55654,29.562133",0,12345,1380,0
7,"106.515487,29.624322","106.520006,29.557101",0,10904,1140,0
8,"106.515487,29.624322","106.350857,29.523768",0,37797,2640,0
