number,origin,destination,code,distance,duration,toll,restriction
32,"106.541018,29.504005","106.609065,29.657856",0,38637,5400,0,1
33,"106.541018,29.504005","106.472794,29.565228",0,15170,1740,0,1
34,"106.541018,29.504005","106.51144,29.595375",0,17068,2400,0,1
35,"106.541018,29.504005","106.417592,29.804513",0,53966,5040,0,1
36,"106.541018,29.504005","106.532388,29.658287",0,25139,3900,0,1
37,"106.541018,29.504005","106.455966,29.510073",0,11840,2040,0,1
38,"106.541018,29.504005","106.517691,29.624592",0,18798,2940,0,1
39,"106.541018,29.504005","106.619487,29.698856",0,42852,5760,0,1
40,"106.541018,29.504005","106.560036,29.793809",0,41636,4800,0,1
41,"106.541018,29.504005","106.341044,29.605",0,34583,3780,0,1
42,"106.541018,29.504005","106.469056,29.59934",0,18625,2340,0,1
43,"106.541018,29.504005","106.50817,29.588904",0,16270,2280,0,1
44,"106.541018,29.504005","106.545289,29.741987",0,36851,4560,0,1
45,"106.541018,29.504005","106.632519,29.713308",0,40963,5400,0,1
46,"106.541018,29.504005","106.57406,29.645788",0,22908,3300,0,1
47,"106.541018,29.504005","106.527229,29.467279",0,10354,1560,0,1
48,"106.541018,29.504005","106.575573,29.692734",0,36648,4620,0,1
49,"106.541018,29.504005","106.454977,29.548087",0,16597,2220,0,1
50,"106.541018,29.504005","106.489784,29.538306",0,13112,1800,0,1
51,"106.541018,29.504005","106.479904,29.554766",0,16369,2100,0,1
52,"106.541018,29.504005","106.544137,29.415566",0,30109,3660,0,1
53,"106.541018,29.504005","106.575235,29.57739",0,14042,1920,0,1
54,"106.541018,29.504005","106.611387,29.958465",0,63148,6600,0,1
55,"106.541018,29.504005","106.238898,29.586376",0,53618,5700,0,1
56,"106.541018,29.504005","106.538333,29.575092",0,14333,2280,0,1
57,"106.541018,29.504005","106.69207,29.535359",0,30359,3120,0,1
58,"106.541018,29.504005","106.529903,29.539833",0,10591,1500,0,1
59,"106.541018,29.504005","106.528709,29.434222",0,13807,1920,0,1
60,"106.541018,29.504005","106.559716,29.670023",0,28340,4200,0,1
61,"106.541018,29.504005","106.520534,29.545507",0,8706,1500,0,1
62,"106.541018,29.504005","106.533997,29.565588",0,11844,1380,0,1
63,"106.541018,29.504005","106.475918,29.5642",0,14453,1500,0,1
64,"106.541018,29.504005","106.583453,29.560892",0,12941,1920,0,1
65,"106.541018,29.504005","106.333469,29.309595",0,40391,4140,0,1
66,"106.541018,29.504005","106.682204,29.624552",0,47131,6180,0,1
67,"106.541018,29.504005","106.682204,29.624552",0,47131,6180,0,1
68,"106.541018,29.504005","106.500604,29.594106",0,15705,2100,0,1
69,"106.541018,29.504005","106.484789,29.62849",0,20950,2940,0,1
70,"106.541018,29.504005","106.528709,29.434222",0,13807,1920,0,1
71,"106.541018,29.504005","106.559528,29.670285",0,28324,4200,0,1
72,"106.541018,29.504005","106.518865,29.504375",0,3840,720,0,1
73,"106.541018,29.504005","106.499266,29.620207",0,22491,3300,0,1
74,"106.541018,29.504005","106.465902,29.573581",0,17717,1860,0,1
75,"106.541018,29.504005","106.576256,29.557443",0,13173,1980,0,1
76,"106.541018,29.504005","106.461372,29.532614",0,14599,1860,0,1
77,"106.541018,29.504005","106.556882,29.568347",0,14258,1680,0,1
78,"106.541018,29.504005","106.682204,29.624552",0,47131,6180,0,1
79,"106.541018,29.504005","106.548222,29.581026",0,16055,2400,0,1
80,"106.541018,29.504005","106.408096,29.803608",0,53224,4920,0,1
81,"106.541018,29.504005","106.520058,29.605993",0,16420,2220,0,1
82,"106.541018,29.504005","106.484414,29.754229",0,37082,4740,0,1
83,"106.541018,29.504005","106.499084,29.620278",0,21031,2820,0,1
84,"106.541018,29.504005","106.351461,29.5216",0,40726,3900,0,1
85,"106.541018,29.504005","106.518746,29.625885",0,18988,3060,0,1
86,"106.541018,29.504005","106.506101,29.596163",0,16021,2160,0,1
87,"106.541018,29.504005","106.648847,29.089485",0,70855,7440,0,1
88,"106.541018,29.504005","106.303766,29.332745",0,40313,4020,0,1
89,"106.541018,29.504005","106.564655,29.639156",0,22104,3240,0,1
90,"106.541018,29.504005","106.611483,29.711383",0,37512,4920,0,1
91,"106.541018,29.504005","106.441199,29.397201",0,30490,3720,0,1
92,"106.541018,29.504005","106.453437,29.546603",0,17066,2400,0,1
93,"106.541018,29.504005","106.573154,29.560096",0,14137,1980,0,1
94,"106.541018,29.504005","106.501284,29.585424",0,15921,2220,0,1
95,"106.541018,29.504005","106.548222,29.581026",0,16055,2400,0,1
96,"106.541018,29.504005","106.491675,29.63761",0,22049,3000,0,1
97,"106.541018,29.504005","106.491675,29.63761",0,22049,3000,0,1
98,"106.541018,29.504005","106.491675,29.63761",0,22049,3000,0,1
99,"106.541018,29.504005","106.491675,29.63761",0,22049,3000,0,1
0,"106.335525,29.306186","106.538168,29.628559",0,58037,5760,0,1
1,"106.335525,29.306186","106.628424,29.471664",0,106010,9780,0,0
2,"106.335525,29.306186","106.556975,29.56437",0,46718,4440,0,1
3,"106.335525,29.306186","106.506619,29.62111",0,56186,5520,0,1
4,"106.335525,29.306186","106.575354,29.558923",0,49021,4800,0,1
5,"106.335525,29.306186","106.581872,29.517908",0,45661,4440,0,1
6,"106.335525,29.306186","106.62169,29.577863",0,57281,5340,0,1
7,"106.335525,29.306186","106.603476,29.585712",0,56896,5880,0,1
8,"106.335525,29.306186","106.506619,29.62111",0,56186,5520,0,1
9,"106.335525,29.306186","106.506619,29.62111",0,56186,5520,0,1
10,"106.335525,29.306186","106.552512,29.736186",0,75845,5880,0,0
11,"106.335525,29.306186","106.483303,29.538618",0,38652,3660,0,1
12,"106.335525,29.306186","106.325398,29.53605",0,36073,3540,0,0
13,"106.335525,29.306186","106.324651,29.635466",0,47525,4560,0,1
14,"106.335525,29.306186","106.324651,29.635466",0,47525,4560,0,1
15,"106.335525,29.306186","106.455153,29.534966",0,37753,3780,0,1
16,"106.335525,29.306186","106.562973,29.466024",0,38928,3720,0,1
17,"106.335525,29.306186","106.532194,29.544284",0,44143,4260,0,1
18,"106.335525,29.306186","106.539747,29.5637",0,46308,4260,0,1
19,"106.335525,29.306186","106.580548,29.503391",0,45931,4680,0,1
20,"106.335525,29.306186","106.575313,29.577264",0,51345,4920,0,1
21,"106.335525,29.306186","106.496322,29.619746",0,55187,5280,0,1
22,"106.335525,29.306186","106.53562,29.656515",0,60756,6360,0,1
23,"106.335525,29.306186","106.611893,29.393828",0,72340,6180,0,0
24,"106.335525,29.306186","106.385061,29.676267",0,50734,4620,0,0
25,"106.335525,29.306186","106.804464,29.648298",0,105084,8340,0,0
26,"106.335525,29.306186","106.631277,29.685932",0,85894,7140,0,0
27,"106.335525,29.306186","106.524528,29.522457",0,39025,3960,0,1
28,"106.335525,29.306186","106.299863,29.614446",0,62120,6300,0,0
29,"106.335525,29.306186","106.579994,29.583249",0,52811,4980,0,1
30,"106.335525,29.306186","106.299863,29.614446",0,62120,6300,0,0
31,"106.335525,29.306186","106.57777,29.529062",0,47614,4740,0,1
32,"106.335525,29.306186","106.560191,29.63154",0,103056,9060,0,0
33,"106.335525,29.306186","106.583895,29.494683",0,49184,4920,0,1
34,"106.335525,29.306186","106.532276,29.51463",0,41104,4260,0,1
35,"106.335525,29.306186","106.761989,29.632985",0,102940,8220,0,0
36,"106.335525,29.306186","106.582366,29.560835",0,46833,5220,0,1
37,"106.335525,29.306186","106.493782,29.53759",0,37612,3600,0,1
38,"106.335525,29.306186","105.807366,29.527033",0,105125,8700,0,0
39,"106.335525,29.306186","106.568756,29.536444",0,48466,5160,0,1
40,"106.335525,29.306186","106.324651,29.635466",0,47525,4560,0,1
41,"106.335525,29.306186","106.324651,29.635466",0,47525,4560,0,1
42,"106.335525,29.306186","106.530686,29.600396",0,50994,5100,0,1
43,"106.335525,29.306186","106.670156,29.633609",0,92633,7800,0,0
44,"106.335525,29.306186","106.402117,29.80278",0,64872,5100,0,1
45,"106.335525,29.306186","106.670156,29.633609",0,92633,7800,0,0
46,"106.335525,29.306186","106.470382,29.579333",0,51723,4860,0,1
47,"106.335525,29.306186","106.591886,29.533428",0,49551,5160,0,1
48,"106.335525,29.306186","106.449057,29.448701",0,25796,2580,0,1
49,"106.335525,29.306186","106.542752,29.816575",0,77391,6060,0,0
50,"106.335525,29.306186","106.466603,29.561936",0,41778,4380,0,1
51,"106.335525,29.306186","106.554536,29.619044",0,55979,5340,0,1
52,"106.335525,29.306186","106.57072,29.656111",0,64634,6420,0,1
53,"106.335525,29.306186","106.539845,29.583886",0,49714,4920,0,1
54,"106.335525,29.306186","106.524528,29.522457",0,39025,3960,0,1
55,"106.335525,29.306186","106.540047,29.582589",0,50006,4980,0,1
56,"106.335525,29.306186","106.540047,29.582589",0,50006,4980,0,1
57,"106.335525,29.306186","106.583643,29.564171",0,49338,4800,0,1
58,"106.335525,29.306186","106.579994,29.583249",0,52811,4980,0,1
59,"106.335525,29.306186","106.57777,29.529062",0,47614,4740,0,1
60,"106.335525,29.306186","106.57822,29.727912",0,80150,6120,0,0
61,"106.335525,29.306186","106.517129,29.529399",0,38748,4020,0,1
62,"106.335525,29.306186","106.57822,29.727912",0,80150,6120,0,0
63,"106.335525,29.306186","106.551076,29.405264",0,55052,4800,0,1
64,"106.335525,29.306186","106.517129,29.529399",0,38748,4020,0,1
65,"106.335525,29.306186","106.594307,29.570101",0,52383,5460,0,1
66,"106.335525,29.306186","106.49598,29.60528",0,50883,5040,0,1
67,"106.335525,29.306186","106.526006,29.57101",0,47181,4440,0,1
68,"106.335525,29.306186","106.526006,29.57101",0,47181,4440,0,1
69,"106.335525,29.306186","106.661351,29.349681",0,74820,6360,0,0
70,"106.335525,29.306186","106.453372,29.546518",0,38492,4080,0,1
71,"106.335525,29.306186","106.478899,29.642794",0,82433,6720,0,0
72,"106.335525,29.306186","105.737082,29.69033",0,122088,10080,0,1
73,"106.335525,29.306186","106.669364,29.633076",0,92573,7800,0,0
74,"106.335525,29.306186","106.416438,29.79395",0,64763,5040,0,0
75,"106.335525,29.306186","106.831191,29.653835",0,110651,9120,0,0
76,"106.335525,29.306186","105.724175,29.34498",0,94176,7860,0,0
77,"106.335525,29.306186","106.581872,29.517908",0,45661,4440,0,1
78,"106.335525,29.306186","106.646695,29.732439",0,91928,7020,0,0
79,"106.335525,29.306186","106.553026,29.565573",0,46243,4200,0,1
80,"106.335525,29.306186","106.506619,29.62111",0,56186,5520,0,1
81,"106.335525,29.306186","106.674507,29.613793",0,96343,8220,0,0
82,"106.335525,29.306186","106.575413,29.562376",0,49841,4920,0,1
83,"106.335525,29.306186","106.526455,29.571259",0,47108,4500,0,1
84,"106.335525,29.306186","106.548796,29.391216",0,64004,5580,0,0
85,"106.335525,29.306186","106.45994,29.53091",0,36066,3480,0,1
86,"106.335525,29.306186","106.506674,29.504412",0,37455,4020,0,1
87,"106.335525,29.306186","106.324651,29.635466",0,47525,4560,0,1
88,"106.335525,29.306186","106.56171,29.061945",0,70135,5520,0,0
89,"106.335525,29.306186","106.508318,29.615037",0,53707,5160,0,1
90,"106.335525,29.306186","106.455153,29.534966",0,37753,3780,0,1
91,"106.335525,29.306186","106.565944,29.48888",0,43709,4380,0,1
92,"106.335525,29.306186","106.533919,29.58656",0,48839,4860,0,1
93,"106.335525,29.306186","106.465319,29.560707",0,42106,4320,0,1
94,"106.335525,29.306186","106.521366,29.574211",0,46320,4320,0,1
95,"106.335525,29.306186","106.636653,29.792881",0,97122,7800,0,0
96,"106.335525,29.306186","106.294148,29.646664",0,62443,5940,0,0
97,"106.335525,29.306186","106.455863,29.603087",0,63770,6120,0,0
98,"106.335525,29.306186","106.444222,29.44153",0,24166,2580,0,1
99,"106.335525,29.306186","106.457473,29.727665",0,64312,5040,0,0
0,"106.501745,29.549904","106.538168,29.628559",0,17025,3360,0,1
1,"106.501745,29.549904","106.628424,29.471664",0,36460,4260,0,1
2,"106.501745,29.549904","106.556975,29.56437",0,6640,1440,0,1
3,"106.501745,29.549904","106.506619,29.62111",0,15174,3000,0,1
4,"106.501745,29.549904","106.575354,29.558923",0,8943,1920,0,1
5,"106.501745,29.549904","106.581872,29.517908",0,18636,2760,0,1
6,"106.501745,29.549904","106.62169,29.577863",0,19377,2940,0,1
7,"106.501745,29.549904","106.603476,29.585712",0,20354,3360,0,1
8,"106.501745,29.549904","106.506619,29.62111",0,15174,3000,0,1
9,"106.501745,29.549904","106.506619,29.62111",0,15174,3000,0,1
10,"106.501745,29.549904","106.552512,29.736186",0,30184,4560,0,1
11,"106.501745,29.549904","106.483303,29.538618",0,8969,1440,0,1
12,"106.501745,29.549904","106.325398,29.53605",0,34010,3300,0,1
13,"106.501745,29.549904","106.324651,29.635466",0,28328,3360,0,1
14,"106.501745,29.549904","106.324651,29.635466",0,28328,3360,0,1
15,"106.501745,29.549904","106.455153,29.534966",0,7246,1440,0,1
16,"106.501745,29.549904","106.562973,29.466024",0,23874,3360,0,1
17,"106.501745,29.549904","106.532194,29.544284",0,13080,2400,0,1
18,"106.501745,29.549904","106.539747,29.5637",0,11020,1320,0,1
19,"106.501745,29.549904","106.580548,29.503391",0,18906,3060,0,1
20,"106.501745,29.549904","106.575313,29.577264",0,15319,2880,0,1
21,"106.501745,29.549904","106.496322,29.619746",0,14175,2520,0,1
22,"106.501745,29.549904","106.53562,29.656515",0,19744,3960,0,1
23,"106.501745,29.549904","106.611893,29.393828",0,33338,4500,0,1
24,"106.501745,29.549904","106.385061,29.676267",0,28160,3720,0,1
25,"106.501745,29.549904","106.804464,29.648298",0,57550,5280,0,1
26,"106.501745,29.549904","106.631277,29.685932",0,33391,5400,0,1
27,"106.501745,29.549904","106.524528,29.522457",0,12793,2160,0,1
28,"106.501745,29.549904","106.299863,29.614446",0,28475,3540,0,1
29,"106.501745,29.549904","106.579994,29.583249",0,13240,1980,0,1
30,"106.501745,29.549904","106.299863,29.614446",0,28475,3540,0,1
31,"106.501745,29.549904","106.57777,29.529062",0,20589,3000,0,1
32,"106.501745,29.549904","106.560191,29.63154",0,17878,3780,0,1
33,"106.501745,29.549904","106.583895,29.494683",0,22159,3300,0,1
34,"106.501745,29.549904","106.532276,29.51463",0,12195,1980,0,1
35,"106.501745,29.549904","106.761989,29.632985",0,59317,5280,0,1
36,"106.501745,29.549904","106.582366,29.560835",0,9918,2280,0,1
37,"106.501745,29.549904","106.493782,29.53759",0,12997,1800,0,1
38,"106.501745,29.549904","105.807366,29.527033",0,110233,9840,0,1
39,"106.501745,29.549904","106.568756,29.536444",0,21441,3540,0,1
40,"106.501745,29.549904","106.324651,29.635466",0,28328,3360,0,1
41,"106.501745,29.549904","106.324651,29.635466",0,28328,3360,0,1
42,"106.501745,29.549904","106.530686,29.600396",0,12440,2700,0,1
43,"106.501745,29.549904","106.670156,29.633609",0,40130,6060,0,1
44,"106.501745,29.549904","106.402117,29.80278",0,46358,4680,0,1
45,"106.501745,29.549904","106.670156,29.633609",0,40130,6060,0,1
46,"106.501745,29.549904","106.470382,29.579333",0,10711,1920,0,1
47,"106.501745,29.549904","106.591886,29.533428",0,14691,3360,0,1
48,"106.501745,29.549904","106.449057,29.448701",0,17469,2520,0,1
49,"106.501745,29.549904","106.542752,29.816575",0,38586,4860,0,1
50,"106.501745,29.549904","106.466603,29.561936",0,5908,1080,0,1
51,"106.501745,29.549904","106.554536,29.619044",0,15765,3360,0,1
52,"106.501745,29.549904","106.57072,29.656111",0,23622,4080,0,1
53,"106.501745,29.549904","106.539845,29.583886",0,11810,2580,0,1
54,"106.501745,29.549904","106.524528,29.522457",0,12793,2160,0,1
55,"106.501745,29.549904","106.540047,29.582589",0,12102,2640,0,1
56,"106.501745,29.549904","106.540047,29.582589",0,12102,2640,0,1
57,"106.501745,29.549904","106.583643,29.564171",0,9260,1860,0,1
58,"106.501745,29.549904","106.579994,29.583249",0,13240,1980,0,1
59,"106.501745,29.549904","106.57777,29.529062",0,20589,3000,0,1
60,"106.501745,29.549904","106.57822,29.727912",0,30158,4560,0,1
61,"106.501745,29.549904","106.517129,29.529399",0,11539,2640,0,1
62,"106.501745,29.549904","106.57822,29.727912",0,30158,4560,0,1
63,"106.501745,29.549904","106.551076,29.405264",0,39186,4920,0,1
64,"106.501745,29.549904","106.517129,29.529399",0,11539,2640,0,1
65,"106.501745,29.549904","106.594307,29.570101",0,14260,3120,0,1
66,"106.501745,29.549904","106.49598,29.60528",0,9871,2100,0,1
67,"106.501745,29.549904","106.526006,29.57101",0,12547,2160,0,1
68,"106.501745,29.549904","106.526006,29.57101",0,12547,2160,0,1
69,"106.501745,29.549904","106.661351,29.349681",0,52407,5160,0,1
70,"106.501745,29.549904","106.453372,29.546518",0,6447,1380,0,1
71,"106.501745,29.549904","106.478899,29.642794",0,16222,2880,0,1
72,"106.501745,29.549904","105.737082,29.69033",0,132190,11640,0,1
73,"106.501745,29.549904","106.669364,29.633076",0,40070,6060,0,1
74,"106.501745,29.549904","106.416438,29.79395",0,46249,4560,0,1
75,"106.501745,29.549904","106.831191,29.653835",0,63642,6060,0,1
76,"106.501745,29.549904","105.724175,29.34498",0,117307,10020,0,1
77,"106.501745,29.549904","106.581872,29.517908",0,18636,2760,0,1
78,"106.501745,29.549904","106.646695,29.732439",0,37455,5040,0,1
79,"106.501745,29.549904","106.553026,29.565573",0,6165,1260,0,1
80,"106.501745,29.549904","106.506619,29.62111",0,15174,3000,0,1
81,"106.501745,29.549904","106.674507,29.613793",0,43840,6480,0,1
82,"106.501745,29.549904","106.575413,29.562376",0,9763,1920,0,1
83,"106.501745,29.549904","106.526455,29.571259",0,12474,2160,0,1
84,"106.501745,29.549904","106.548796,29.391216",0,29124,4260,0,1
85,"106.501745,29.549904","106.45994,29.53091",0,8689,1380,0,1
86,"106.501745,29.549904","106.506674,29.504412",0,15119,2640,0,1
87,"106.501745,29.549904","106.324651,29.635466",0,28328,3360,0,1
88,"106.501745,29.549904","106.56171,29.061945",0,80263,7140,0,1
89,"106.501745,29.549904","106.508318,29.615037",0,12695,2460,0,1
90,"106.501745,29.549904","106.455153,29.534966",0,7246,1440,0,1
91,"106.501745,29.549904","106.565944,29.48888",0,18303,3180,0,1
92,"106.501745,29.549904","106.533919,29.58656",0,10935,2460,0,1
93,"106.501745,29.549904","106.465319,29.560707",0,5098,900,0,1
94,"106.501745,29.549904","106.521366,29.574211",0,12346,2100,0,1
95,"106.501745,29.549904","106.636653,29.792881",0,47808,6120,0,1
96,"106.501745,29.549904","106.294148,29.646664",0,35424,4260,0,1
97,"106.501745,29.549904","106.455863,29.603087",0,11586,1440,0,1
98,"106.501745,29.549904","106.444222,29.44153",0,18846,2700,0,1
99,"106.501745,29.549904","106.457473,29.727665",0,25941,3060,0,1
0,"106.541018,29.504005","106.554929,29.559583",0,11388,1500,0,1
1,"106.541018,29.504005","106.563338,29.583119",0,17744,2340,0,1
2,"106.541018,29.504005","106.520194,29.511616",0,4684,900,0,1
3,"106.541018,29.504005","106.522804,29.540642",0,12254,1620,0,1
4,"106.541018,29.504005","106.575354,29.558923",0,12908,1860,0,1
5,"106.541018,29.504005","106.389452,29.710435",0,52154,5100,0,1
6,"106.541018,29.504005","106.529894,29.529111",0,5304,780,0,1
7,"106.541018,29.504005","106.486467,29.56205",0,14702,1620,0,1
8,"106.541018,29.504005","106.576253,29.52993",0,15018,1980,0,1
9,"106.541018,29.504005","106.506619,29.62111",0,22281,3240,0,1
10,"106.541018,29.504005","106.396359,29.246407",0,50778,4680,0,1
11,"106.541018,29.504005","106.519062,29.606843",0,18634,2820,0,1
12,"106.541018,29.504005","106.454114,29.542762",0,17901,2400,0,1
13,"106.541018,29.504005","106.338853,29.603472",0,34207,3720,0,1
14,"106.541018,29.504005","106.564655,29.639156",0,24651,3480,0,1
15,"106.541018,29.504005","106.440827,29.677463",0,30596,3900,0,1
16,"106.541018,29.504005","106.381747,29.407871",0,37675,3840,0,1
17,"106.541018,29.504005","106.535406,29.58118",0,14922,2220,0,1
18,"106.541018,29.504005","106.330443,29.605097",0,34945,3780,0,1
19,"106.541018,29.504005","106.469852,29.567755",0,15572,1800,0,1
20,"106.541018,29.504005","106.605248,29.715429",0,38524,4920,0,1
21,"106.541018,29.504005","106.613147,29.712397",0,40575,5160,0,1
22,"106.541018,29.504005","106.644376,29.479177",0,27632,3540,0,1
23,"106.541018,29.504005","106.396359,29.246407",0,50778,4680,0,1
24,"106.541018,29.504005","106.454312,29.585594",0,18694,2220,0,1
25,"106.541018,29.504005","106.573013,29.527648",0,13645,2040,0,1
26,"106.541018,29.504005","106.617365,29.724688",0,40496,5160,0,1
27,"106.541018,29.504005","106.653274,29.518215",0,24859,3180,0,1
28,"106.541018,29.504005","106.575354,29.558923",0,12908,1860,0,1
29,"106.541018,29.504005","106.546076,29.742892",0,37859,4680,0,1
30,"106.541018,29.504005","105.809037,29.394878",0,105246,9660,0,1
31,"106.541018,29.504005","106.557964,29.718163",0,33797,4380,0,1
32,"106.541018,29.504005","106.335525,29.306186",0,41006,4200,0,1
33,"106.541018,29.504005","106.526012,29.571562",0,12594,1440,0,1
34,"106.541018,29.504005","106.550159,29.609917",0,20078,2940,0,1
35,"106.541018,29.504005","106.550159,29.609917",0,20078,2940,0,1
36,"106.541018,29.504005","106.534572,29.627245",0,23391,3420,0,1
37,"106.541018,29.504005","106.534572,29.627245",0,23391,3420,0,1
38,"106.541018,29.504005","106.521073,29.540617",0,7964,1320,0,1
39,"106.541018,29.504005","106.494806,29.649728",0,23835,3180,0,1
40,"106.541018,29.504005","106.30965,29.608528",0,36649,3960,0,1
41,"106.541018,29.504005","106.532812,29.590116",0,17213,2580,0,1
42,"106.541018,29.504005","106.328098,29.605942",0,35689,3840,0,1
43,"106.541018,29.504005","106.375095,29.641469",0,37612,4260,0,1
44,"106.541018,29.504005","106.455459,29.660458",0,32042,4020,0,1
45,"106.541018,29.504005","106.342437,29.518986",0,33058,3780,0,1
46,"106.541018,29.504005","106.540485,29.827536",0,47642,5400,0,1
47,"106.541018,29.504005","106.555913,29.45729",0,11974,1740,0,1
48,"106.541018,29.504005","106.342437,29.518986",0,33058,3780,0,1
49,"106.541018,29.504005","106.387972,29.270314",0,42703,3960,0,1
50,"106.541018,29.504005","106.54306,29.579964",0,14513,2400,0,1
51,"106.541018,29.504005","106.342437,29.518986",0,33058,3780,0,1
52,"106.541018,29.504005","106.575754,29.559868",0,13533,2040,0,1
53,"106.541018,29.504005","106.501673,29.535626",0,11893,2160,0,1
54,"106.541018,29.504005","106.684044,29.502553",0,30840,3240,0,1
55,"106.541018,29.504005","106.324651,29.635466",0,44266,4500,0,1
56,"106.541018,29.504005","106.521924,29.624062",0,19516,2940,0,1
57,"106.541018,29.504005","106.45324,29.538004",0,17674,2400,0,1
58,"106.541018,29.504005","106.39973,29.641279",0,38542,4380,0,1
59,"106.541018,29.504005","106.324651,29.635466",0,44266,4500,0,1
60,"106.541018,29.504005","106.521924,29.624062",0,19516,2940,0,1
61,"106.541018,29.504005","106.694554,28.973976",0,92096,8940,0,1
62,"106.541018,29.504005","106.533595,29.384211",0,23135,3420,0,1
63,"106.541018,29.504005","106.458697,29.540749",0,17040,2220,0,1
64,"106.541018,29.504005","106.626249,29.676689",0,39962,5460,0,1
65,"106.541018,29.504005","106.458697,29.540749",0,17040,2220,0,1
66,"106.541018,29.504005","106.470313,29.725997",0,34388,4260,0,1
67,"106.541018,29.504005","106.634226,29.719035",0,42294,5400,0,1
68,"106.541018,29.504005","106.561772,29.607034",0,20044,2880,0,1
69,"106.541018,29.504005","106.561772,29.607034",0,20044,2880,0,1
70,"106.541018,29.504005","106.576256,29.557443",0,13173,1980,0,1
71,"106.541018,29.504005","106.576256,29.557443",0,13173,1980,0,1
72,"106.541018,29.504005","106.576256,29.557443",0,13173,1980,0,1
73,"106.541018,29.504005","106.667904,29.670764",0,46159,6000,0,1
74,"106.541018,29.504005","106.502051,29.545444",0,10549,1800,0,1
75,"106.541018,29.504005","106.502518,29.541099",0,10665,1740,0,1
76,"106.541018,29.504005","106.504022,29.541437",0,10486,1680,0,1
77,"106.541018,29.504005","106.333688,29.317011",0,39720,4020,0,1
78,"106.541018,29.504005","106.454883,29.689305",0,32168,4020,0,1
79,"106.541018,29.504005","106.551376,29.564366",0,11312,1440,0,1
80,"106.541018,29.504005","106.454078,29.53965",0,17572,2340,0,1
81,"106.541018,29.504005","106.552594,29.56729",0,13485,1800,0,1
82,"106.541018,29.504005","106.454078,29.53965",0,17572,2340,0,1
83,"106.541018,29.504005","106.670684,29.635736",0,47081,6300,0,1
84,"106.541018,29.504005","106.454078,29.53965",0,17572,2340,0,1
85,"106.541018,29.504005","106.555505,29.571809",0,14776,1860,0,1
86,"106.541018,29.504005","106.386067,29.685311",0,36478,4140,0,1
87,"106.541018,29.504005","106.587073,29.565019",0,13892,1680,0,1
88,"106.541018,29.504005","106.291009,29.573053",0,44934,4440,0,1
89,"106.541018,29.504005","106.520366,29.597302",0,17707,2640,0,1
90,"106.541018,29.504005","106.459658,29.479363",0,14064,1980,0,1
91,"106.541018,29.504005","106.517299,29.622034",0,20186,3180,0,1
92,"106.541018,29.504005","106.576256,29.557443",0,13173,1980,0,1
93,"106.541018,29.504005","106.519389,29.511181",0,4559,840,0,1
94,"106.541018,29.504005","106.524106,29.518995",0,9052,1200,0,1
95,"106.541018,29.504005","106.527503,29.38604",0,23249,3420,0,1
96,"106.541018,29.504005","106.575288,29.581245",0,19267,2220,0,1
97,"106.541018,29.504005","106.381274,29.610625",0,29869,3060,0,1
98,"106.541018,29.504005","106.656399,29.503125",0,24197,3180,0,1
99,"106.541018,29.504005","106.572532,29.652119",0,26960,3780,0,1
0,"106.322559,29.587865","106.538168,29.628559",0,36497,3540,0,1
1,"106.322559,29.587865","106.628424,29.471664",0,146988,13500,0,0
2,"106.322559,29.587865","106.556975,29.56437",0,44979,5100,0,1
3,"106.322559,29.587865","106.506619,29.62111",0,32342,2760,0,1
4,"106.322559,29.587865","106.575354,29.558923",0,44461,5400,0,1
5,"106.322559,29.587865","106.581872,29.517908",0,50880,5400,0,1
6,"106.322559,29.587865","106.62169,29.577863",0,46779,4500,0,1
7,"106.322559,29.587865","106.603476,29.585712",0,47756,4920,0,1
8,"106.322559,29.587865","106.506619,29.62111",0,32342,2760,0,1
9,"106.322559,29.587865","106.506619,29.62111",0,32342,2760,0,1
10,"106.322559,29.587865","106.552512,29.736186",0,47768,3480,0,0
11,"106.322559,29.587865","106.483303,29.538618",0,44916,4980,0,1
12,"106.322559,29.587865","106.325398,29.53605",0,15886,1320,0,0
13,"106.322559,29.587865","106.324651,29.635466",0,5841,1020,0,1
14,"106.322559,29.587865","106.324651,29.635466",0,5841,1020,0,1
15,"106.322559,29.587865","106.455153,29.534966",0,40607,4260,0,1
16,"106.322559,29.587865","106.562973,29.466024",0,56118,5940,0,1
17,"106.322559,29.587865","106.532194,29.544284",0,45646,5160,0,1
18,"106.322559,29.587865","106.539747,29.5637",0,39635,4500,0,1
19,"106.322559,29.587865","106.580548,29.503391",0,51150,5580,0,1
20,"106.322559,29.587865","106.575313,29.577264",0,42287,4260,0,1
21,"106.322559,29.587865","106.496322,29.619746",0,31556,3120,0,1
22,"106.322559,29.587865","106.53562,29.656515",0,33447,3420,0,1
23,"106.322559,29.587865","106.611893,29.393828",0,113318,10020,0,0
24,"106.322559,29.587865","106.385061,29.676267",0,22657,2160,0,0
25,"106.322559,29.587865","106.804464,29.648298",0,77007,5880,0,0
26,"106.322559,29.587865","106.631277,29.685932",0,57817,4740,0,0
27,"106.322559,29.587865","106.524528,29.522457",0,45037,4860,0,1
28,"106.322559,29.587865","106.299863,29.614446",0,44152,4320,0,0
29,"106.322559,29.587865","106.579994,29.583249",0,42372,4140,0,1
30,"106.322559,29.587865","106.299863,29.614446",0,44152,4320,0,0
