number,origin,destination,code,distance,duration,toll,restriction
18,"106.526006,29.57101","106.322559,29.587865",0,26817,2460,0,1
19,"106.526006,29.57101","106.501745,29.549904",0,8164,1200,0,1
20,"106.526006,29.57101","106.335525,29.306186",0,44267,3960,0,1
21,"106.526006,29.57101","106.322559,29.587865",0,26817,2460,0,1
22,"106.526006,29.57101","106.541018,29.504005",0,11787,1320,0,1
23,"106.526006,29.57101","106.501745,29.549904",0,8164,1200,0,1
24,"106.526006,29.57101","106.541018,29.504005",0,11787,1320,0,1
25,"106.526006,29.57101","106.453207,29.481983",0,16294,1740,0,1
26,"106.526006,29.57101","106.484729,29.458992",0,17375,1740,0,1
27,"106.526006,29.57101","106.453207,29.481983",0,16294,1740,0,1
28,"106.526006,29.57101","106.333688,29.317011",0,42981,3840,0,1
29,"106.526006,29.57101","106.60536,29.713829",0,26487,2700,0,1
30,"106.526006,29.57101","106.459735,29.575523",0,9272,1200,0,1
31,"106.526006,29.57101","106.466603,29.561936",0,10162,1680,0,1
32,"106.526006,29.57101","106.554186,29.450315",0,17444,1740,0,1
33,"106.526006,29.57101","106.384825,29.676384",0,27496,2340,0,1
34,"106.526006,29.57101","106.63687,29.726257",0,31895,3060,0,1
35,"106.526006,29.57101","106.466603,29.561936",0,10162,1680,0,1
36,"106.526006,29.57101","106.532814,29.661553",0,15336,1560,0,1
37,"106.526006,29.57101","106.62299,29.694099",0,28486,2760,0,1
38,"106.526006,29.57101","106.579601,29.502594",0,14493,1680,0,1
39,"106.526006,29.57101","106.61362,29.700564",0,23920,3240,0,1
40,"106.526006,29.57101","106.457635,29.532843",0,14850,1860,0,1
41,"106.526006,29.57101","106.466603,29.561936",0,10162,1680,0,1
42,"106.526006,29.57101","106.49045,29.455114",0,18634,1680,0,1
43,"106.526006,29.57101","106.519562,29.616892",0,7820,1080,0,1
44,"106.526006,29.57101","106.497532,29.595188",0,6147,960,0,1
45,"106.526006,29.57101","106.498125,29.534557",0,9680,1440,0,1
46,"106.526006,29.57101","106.635165,29.478089",0,22531,2160,0,1
0,"106.478899,29.642794","106.554929,29.559583",0,15536,2100,0,1
1,"106.478899,29.642794","106.563338,29.583119",0,16751,1500,0,1
2,"106.478899,29.642794","106.520194,29.511616",0,19156,2040,0,1
3,"106.478899,29.642794","106.522804,29.540642",0,20763,2460,0,1
4,"106.478899,29.642794","106.575354,29.558923",0,21004,2400,0,1
5,"106.478899,29.642794","106.389452,29.710435",0,30717,2340,0,0
6,"106.478899,29.642794","106.529894,29.529111",0,18670,2040,0,1
7,"106.478899,29.642794","106.486467,29.56205",0,12888,1440,0,1
8,"106.478899,29.642794","106.576253,29.52993",0,29588,2520,0,1
9,"106.478899,29.642794","106.506619,29.62111",0,7687,840,0,1
10,"106.478899,29.642794","106.396359,29.246407",0,64780,4020,28,0
11,"106.478899,29.642794","106.519062,29.606843",0,9128,1380,0,1
12,"106.478899,29.642794","106.454114,29.542762",0,14910,1740,0,1
13,"106.478899,29.642794","106.338853,29.603472",0,27612,2040,0,0
14,"106.478899,29.642794","106.564655,29.639156",0,13362,1740,0,1
15,"106.478899,29.642794","106.440827,29.677463",0,11954,1260,0,0
16,"106.478899,29.642794","106.381747,29.407871",0,45746,3540,0,0
17,"106.478899,29.642794","106.535406,29.58118",0,15197,2220,0,1
18,"106.478899,29.642794","106.330443,29.605097",0,27996,2220,0,0
19,"106.478899,29.642794","106.469852,29.567755",0,11785,1440,0,1
20,"106.478899,29.642794","106.605248,29.715429",0,20843,2040,0,0
21,"106.478899,29.642794","106.613147,29.712397",0,22894,2340,0,1
22,"106.478899,29.642794","106.644376,29.479177",0,35023,2820,0,0
23,"106.478899,29.642794","106.396359,29.246407",0,64780,4020,28,0
24,"106.478899,29.642794","106.454312,29.585594",0,12633,1620,0,1
25,"106.478899,29.642794","106.573013,29.527648",0,24036,2520,0,1
26,"106.478899,29.642794","106.617365,29.724688",0,22815,2280,0,0
27,"106.478899,29.642794","106.653274,29.518215",0,31689,2280,0,0
28,"106.478899,29.642794","106.575354,29.558923",0,21004,2400,0,1
29,"106.478899,29.642794","106.546076,29.742892",0,20179,1800,0,0
30,"106.478899,29.642794","105.809037,29.394878",0,90631,5280,60,0
31,"106.478899,29.642794","106.557964,29.718163",0,16116,1380,0,0
32,"106.478899,29.642794","106.335525,29.306186",0,49077,4080,0,0
33,"106.478899,29.642794","106.526012,29.571562",0,13283,1440,0,1
34,"106.478899,29.642794","106.550159,29.609917",0,12412,1500,0,1
35,"106.478899,29.642794","106.550159,29.609917",0,12412,1500,0,1
36,"106.478899,29.642794","106.534572,29.627245",0,11101,1140,0,1
37,"106.478899,29.642794","106.534572,29.627245",0,11101,1140,0,1
38,"106.478899,29.642794","106.521073,29.540617",0,17545,2100,0,1
39,"106.478899,29.642794","106.494806,29.649728",0,5193,600,0,0
40,"106.478899,29.642794","106.30965,29.608528",0,28035,2220,0,0
41,"106.478899,29.642794","106.532812,29.590116",0,12401,1320,0,1
42,"106.478899,29.642794","106.328098,29.605942",0,29094,2220,0,0
43,"106.478899,29.642794","106.375095,29.641469",0,18970,1680,0,0
44,"106.478899,29.642794","106.455459,29.660458",0,13400,1380,0,0
45,"106.478899,29.642794","106.342437,29.518986",0,28510,2400,0,0
46,"106.478899,29.642794","106.540485,29.827536",0,29000,2760,0,0
47,"106.478899,29.642794","106.555913,29.45729",0,33418,2760,0,1
48,"106.478899,29.642794","106.342437,29.518986",0,28510,2400,0,0
49,"106.478899,29.642794","106.387972,29.270314",0,55518,4380,0,0
50,"106.478899,29.642794","106.54306,29.579964",0,14446,1620,0,1
51,"106.478899,29.642794","106.342437,29.518986",0,28510,2400,0,0
52,"106.478899,29.642794","106.575754,29.559868",0,23030,2400,0,1
53,"106.478899,29.642794","106.501673,29.535626",0,14715,1680,0,1
54,"106.478899,29.642794","106.684044,29.502553",0,35906,2460,0,0
55,"106.478899,29.642794","106.324651,29.635466",0,25624,1800,0,1
56,"106.478899,29.642794","106.521924,29.624062",0,9696,960,0,1
57,"106.478899,29.642794","106.45324,29.538004",0,14828,1740,0,1
58,"106.478899,29.642794","106.39973,29.641279",0,19900,1860,0,0
59,"106.478899,29.642794","106.324651,29.635466",0,25624,1800,0,1
60,"106.478899,29.642794","106.521924,29.624062",0,9696,960,0,1
61,"106.478899,29.642794","106.694554,28.973976",0,95082,5880,35,0
62,"106.478899,29.642794","106.533595,29.384211",0,39130,3240,0,1
63,"106.478899,29.642794","106.458697,29.540749",0,14838,1620,0,1
64,"106.478899,29.642794","106.626249,29.676689",0,23713,2100,0,0
65,"106.478899,29.642794","106.458697,29.540749",0,14838,1620,0,1
66,"106.478899,29.642794","106.470313,29.725997",0,16586,1440,0,0
67,"106.478899,29.642794","106.634226,29.719035",0,24613,2520,0,1
68,"106.478899,29.642794","106.561772,29.607034",0,13733,1620,0,1
69,"106.478899,29.642794","106.561772,29.607034",0,13733,1620,0,1
70,"106.478899,29.642794","106.576256,29.557443",0,21269,2460,0,1
71,"106.478899,29.642794","106.576256,29.557443",0,21269,2460,0,1
72,"106.478899,29.642794","106.576256,29.557443",0,21269,2460,0,1
73,"106.478899,29.642794","106.667904,29.670764",0,27292,2160,0,0
74,"106.478899,29.642794","106.502051,29.545444",0,14553,1620,0,1
75,"106.478899,29.642794","106.502518,29.541099",0,14442,1560,0,1
76,"106.478899,29.642794","106.504022,29.541437",0,14552,1680,0,1
77,"106.478899,29.642794","106.333688,29.317011",0,47791,3900,0,0
78,"106.478899,29.642794","106.454883,29.689305",0,13526,1440,0,0
79,"106.478899,29.642794","106.551376,29.564366",0,15460,2100,0,1
80,"106.478899,29.642794","106.454078,29.53965",0,14581,1620,0,1
81,"106.478899,29.642794","106.552594,29.56729",0,20878,2100,0,1
82,"106.478899,29.642794","106.454078,29.53965",0,14581,1620,0,1
83,"106.478899,29.642794","106.670684,29.635736",0,27747,1980,0,0
84,"106.478899,29.642794","106.454078,29.53965",0,14581,1620,0,1
85,"106.478899,29.642794","106.555505,29.571809",0,19101,1860,0,1
86,"106.478899,29.642794","106.386067,29.685311",0,33078,2640,0,0
87,"106.478899,29.642794","106.587073,29.565019",0,22639,2460,0,1
88,"106.478899,29.642794","106.291009,29.573053",0,30978,2700,0,0
89,"106.478899,29.642794","106.520366,29.597302",0,9234,1320,0,1
90,"106.478899,29.642794","106.459658,29.479363",0,23015,1980,0,1
91,"106.478899,29.642794","106.517299,29.622034",0,10066,1380,0,1
92,"106.478899,29.642794","106.576256,29.557443",0,21269,2460,0,1
93,"106.478899,29.642794","106.519389,29.511181",0,19031,1980,0,1
94,"106.478899,29.642794","106.524106,29.518995",0,20300,2040,0,1
95,"106.478899,29.642794","106.527503,29.38604",0,39244,3240,0,1
96,"106.478899,29.642794","106.575288,29.581245",0,16580,1740,0,1
97,"106.478899,29.642794","106.381274,29.610625",0,22025,1920,0,1
98,"106.478899,29.642794","106.656399,29.503125",0,33752,2640,0,1
99,"106.478899,29.642794","106.572532,29.652119",0,14679,1860,0,1
0,"106.453372,29.546518","106.538168,29.628559",0,15874,1740,0,1
1,"106.453372,29.546518","106.628424,29.471664",0,24876,2580,0,1
2,"106.453372,29.546518","106.556975,29.56437",0,12412,1800,0,1
3,"106.453372,29.546518","106.506619,29.62111",0,16874,1620,0,1
4,"106.453372,29.546518","106.575354,29.558923",0,14715,2460,0,1
5,"106.453372,29.546518","106.581872,29.517908",0,15899,1800,0,1
6,"106.453372,29.546518","106.62169,29.577863",0,24388,1980,0,1
7,"106.453372,29.546518","106.603476,29.585712",0,22812,1920,0,1
8,"106.453372,29.546518","106.506619,29.62111",0,16874,1620,0,1
9,"106.453372,29.546518","106.506619,29.62111",0,16874,1620,0,1
10,"106.453372,29.546518","106.552512,29.736186",0,30522,2880,0,1
11,"106.453372,29.546518","106.483303,29.538618",0,4346,780,0,1
12,"106.453372,29.546518","106.325398,29.53605",0,20364,1680,0,1
13,"106.453372,29.546518","106.324651,29.635466",0,22709,2220,0,1
14,"106.453372,29.546518","106.324651,29.635466",0,22709,2220,0,1
15,"106.453372,29.546518","106.455153,29.534966",0,1696,420,0,1
16,"106.453372,29.546518","106.562973,29.466024",0,24606,1980,0,1
17,"106.453372,29.546518","106.532194,29.544284",0,9837,1440,0,1
18,"106.453372,29.546518","106.539747,29.5637",0,12002,1440,0,1
19,"106.453372,29.546518","106.580548,29.503391",0,16169,2100,0,1
20,"106.453372,29.546518","106.575313,29.577264",0,21995,2100,0,1
21,"106.453372,29.546518","106.496322,29.619746",0,12956,1560,0,1
22,"106.453372,29.546518","106.53562,29.656515",0,20186,2340,0,1
23,"106.453372,29.546518","106.611893,29.393828",0,31257,2160,0,1
24,"106.453372,29.546518","106.385061,29.676267",0,24195,2100,0,1
25,"106.453372,29.546518","106.804464,29.648298",0,43650,3420,0,1
26,"106.453372,29.546518","106.631277,29.685932",0,32234,3420,0,1
27,"106.453372,29.546518","106.524528,29.522457",0,9263,1200,0,1
28,"106.453372,29.546518","106.299863,29.614446",0,22856,2400,0,1
29,"106.453372,29.546518","106.579994,29.583249",0,23844,2220,0,1
30,"106.453372,29.546518","106.299863,29.614446",0,22856,2400,0,1
31,"106.453372,29.546518","106.57777,29.529062",0,17852,2160,0,1
32,"106.453372,29.546518","106.560191,29.63154",0,21282,2220,0,1
33,"106.453372,29.546518","106.583895,29.494683",0,19422,2400,0,1
34,"106.453372,29.546518","106.532276,29.51463",0,11342,1500,0,1
35,"106.453372,29.546518","106.761989,29.632985",0,38590,2820,0,1
36,"106.453372,29.546518","106.582366,29.560835",0,18290,2460,0,1
37,"106.453372,29.546518","106.493782,29.53759",0,8374,960,0,1
38,"106.453372,29.546518","105.807366,29.527033",0,84752,4920,65,1
39,"106.453372,29.546518","106.568756,29.536444",0,18967,2640,0,1
40,"106.453372,29.546518","106.324651,29.635466",0,22709,2220,0,1
41,"106.453372,29.546518","106.324651,29.635466",0,22709,2220,0,1
42,"106.453372,29.546518","106.530686,29.600396",0,14805,1620,0,1
43,"106.453372,29.546518","106.670156,29.633609",0,31064,2340,0,1
44,"106.453372,29.546518","106.402117,29.80278",0,36143,2640,0,1
45,"106.453372,29.546518","106.670156,29.633609",0,31064,2340,0,1
46,"106.453372,29.546518","106.470382,29.579333",0,7574,900,0,1
47,"106.453372,29.546518","106.591886,29.533428",0,19789,2520,0,1
48,"106.453372,29.546518","106.449057,29.448701",0,14193,1080,0,1
49,"106.453372,29.546518","106.542752,29.816575",0,39726,3300,0,1
50,"106.453372,29.546518","106.466603,29.561936",0,5985,1020,0,1
51,"106.453372,29.546518","106.554536,29.619044",0,16729,1860,0,1
52,"106.453372,29.546518","106.57072,29.656111",0,23185,2580,0,1
53,"106.453372,29.546518","106.539845,29.583886",0,16724,1860,0,1
54,"106.453372,29.546518","106.524528,29.522457",0,9263,1200,0,1
55,"106.453372,29.546518","106.540047,29.582589",0,17016,1920,0,1
56,"106.453372,29.546518","106.540047,29.582589",0,17016,1920,0,1
57,"106.453372,29.546518","106.583643,29.564171",0,15032,1800,0,1
58,"106.453372,29.546518","106.579994,29.583249",0,23844,2220,0,1
59,"106.453372,29.546518","106.57777,29.529062",0,17852,2160,0,1
60,"106.453372,29.546518","106.57822,29.727912",0,30496,3060,0,1
61,"106.453372,29.546518","106.517129,29.529399",0,8875,1260,0,1
62,"106.453372,29.546518","106.57822,29.727912",0,30496,3060,0,1
63,"106.453372,29.546518","106.551076,29.405264",0,35033,2160,0,1
64,"106.453372,29.546518","106.517129,29.529399",0,8875,1260,0,1
65,"106.453372,29.546518","106.594307,29.570101",0,22621,2760,0,1
66,"106.453372,29.546518","106.49598,29.60528",0,11128,1320,0,1
67,"106.453372,29.546518","106.526006,29.57101",0,12875,1620,0,1
68,"106.453372,29.546518","106.526006,29.57101",0,12875,1620,0,1
69,"106.453372,29.546518","106.661351,29.349681",0,42248,2700,6,1
70,"106.453372,29.546518","106.478899,29.642794",0,15003,1800,0,1
71,"106.453372,29.546518","105.737082,29.69033",0,84856,4920,60,1
72,"106.453372,29.546518","106.669364,29.633076",0,31004,2340,0,1
73,"106.453372,29.546518","106.416438,29.79395",0,35418,2580,0,1
74,"106.453372,29.546518","106.831191,29.653835",0,47932,3540,27,1
75,"106.453372,29.546518","105.724175,29.34498",0,91190,5400,60,1
76,"106.453372,29.546518","106.581872,29.517908",0,15899,1800,0,1
77,"106.453372,29.546518","106.646695,29.732439",0,37793,3480,0,1
78,"106.453372,29.546518","106.553026,29.565573",0,11937,1320,0,1
79,"106.453372,29.546518","106.506619,29.62111",0,16874,1620,0,1
80,"106.453372,29.546518","106.674507,29.613793",0,32271,2640,0,1
81,"106.453372,29.546518","106.575413,29.562376",0,15535,1860,0,1
82,"106.453372,29.546518","106.526455,29.571259",0,12802,1680,0,1
83,"106.453372,29.546518","106.548796,29.391216",0,26748,2160,0,1
84,"106.453372,29.546518","106.45994,29.53091",0,4066,720,0,1
85,"106.453372,29.546518","106.506674,29.504412",0,9820,1440,0,1
86,"106.453372,29.546518","106.324651,29.635466",0,22709,2220,0,1
87,"106.453372,29.546518","106.56171,29.061945",0,71530,4740,10,1
88,"106.453372,29.546518","106.508318,29.615037",0,12739,1500,0,1
89,"106.453372,29.546518","106.455153,29.534966",0,1696,420,0,1
90,"106.453372,29.546518","106.565944,29.48888",0,15403,2220,0,1
91,"106.453372,29.546518","106.533919,29.58656",0,16260,1800,0,1
92,"106.453372,29.546518","106.465319,29.560707",0,4487,660,0,1
93,"106.453372,29.546518","106.521366,29.574211",0,12014,1440,0,1
94,"106.453372,29.546518","106.636653,29.792881",0,49979,4080,0,1
95,"106.453372,29.546518","106.294148,29.646664",0,33585,2640,4,1
96,"106.453372,29.546518","106.455863,29.603087",0,8625,1080,0,1
97,"106.453372,29.546518","106.444222,29.44153",0,15570,1260,0,1
98,"106.453372,29.546518","106.457473,29.727665",0,24644,2100,0,1
99,"106.453372,29.546518","106.580008,29.505844",0,16153,2040,0,1
0,"105.737082,29.69033","106.543865,29.425925",0,101936,6420,60,1
1,"105.737082,29.69033","106.543666,29.633111",0,93066,6180,60,1
2,"105.737082,29.69033","106.609572,29.665203",0,101315,6000,60,1
3,"105.737082,29.69033","106.641637,29.612773",0,109034,6120,60,1
4,"105.737082,29.69033","106.55654,29.562133",0,95842,6420,60,1
5,"105.737082,29.69033","106.516845,29.616736",0,86298,5160,60,1
6,"105.737082,29.69033","106.55654,29.562133",0,95842,6420,60,1
7,"105.737082,29.69033","106.55654,29.562133",0,95842,6420,60,1
8,"105.737082,29.69033","106.520006,29.557101",0,91865,5880,60,1
9,"105.737082,29.69033","106.350857,29.523768",0,79273,4560,71,1
10,"105.737082,29.69033","106.564296,29.654847",0,90520,6060,60,1
11,"105.737082,29.69033","106.402117,29.80278",0,83521,4440,60,1
12,"105.737082,29.69033","106.448115,29.518068",0,87328,5520,60,1
13,"105.737082,29.69033","106.575232,29.723521",0,94943,5340,60,1
14,"105.737082,29.69033","106.714731,29.464225",0,120861,7260,70,1
15,"105.737082,29.69033","106.524603,29.541083",0,94227,6360,60,1
16,"105.737082,29.69033","106.548418,29.585873",0,96628,6480,60,1
17,"105.737082,29.69033","106.539246,29.599319",0,90290,5880,60,1
18,"105.737082,29.69033","106.333469,29.309595",0,99471,5280,102,1
19,"105.737082,29.69033","106.533262,29.609008",0,89054,5700,60,1
20,"105.737082,29.69033","105.742796,29.697112",0,2264,480,0,1
21,"105.737082,29.69033","106.396445,29.653095",0,76630,4860,60,1
22,"105.737082,29.69033","106.424981,29.816815",0,84948,4680,88,1
23,"105.737082,29.69033","106.437744,29.834768",0,86463,4980,60,1
24,"105.737082,29.69033","106.48994,29.601242",0,85712,5340,60,1
25,"105.737082,29.69033","106.583517,29.661082",0,97045,5340,60,1
26,"105.737082,29.69033","106.609065,29.657856",0,101670,5760,60,1
27,"105.737082,29.69033","106.578811,29.583062",0,98905,6780,60,1
28,"105.737082,29.69033","106.33835,29.715338",0,68162,3660,72,1
29,"105.737082,29.69033","106.498158,29.548044",0,94278,5880,60,1
30,"105.737082,29.69033","106.48455,29.561045",0,90424,5820,60,1
31,"105.737082,29.69033","106.48455,29.561045",0,90424,5820,60,1
32,"105.737082,29.69033","106.609065,29.657856",0,101670,5760,60,1
33,"105.737082,29.69033","106.472794,29.565228",0,88135,6060,60,1
34,"105.737082,29.69033","106.51144,29.595375",0,88759,5640,60,1
35,"105.737082,29.69033","106.417592,29.804513",0,84022,4500,60,1
36,"105.737082,29.69033","106.532388,29.658287",0,84638,5280,60,1
37,"105.737082,29.69033","106.455966,29.510073",0,88107,5520,60,1
38,"105.737082,29.69033","106.517691,29.624592",0,85229,5280,60,1
39,"105.737082,29.69033","106.619487,29.698856",0,103120,6780,60,1
40,"105.737082,29.69033","106.560036,29.793809",0,98273,5220,100,1
41,"105.737082,29.69033","106.341044,29.605",0,65525,3900,60,1
42,"105.737082,29.69033","106.469056,29.59934",0,88614,5220,60,1
43,"105.737082,29.69033","106.50817,29.588904",0,89072,5880,60,1
44,"105.737082,29.69033","106.545289,29.741987",0,94200,5280,60,1
45,"105.737082,29.69033","106.632519,29.713308",0,101231,6360,60,1
46,"105.737082,29.69033","106.57406,29.645788",0,89586,6000,60,1
47,"105.737082,29.69033","106.527229,29.467279",0,99210,6360,60,1
48,"105.737082,29.69033","106.575573,29.692734",0,97868,5400,60,1
49,"105.737082,29.69033","106.454977,29.548087",0,86563,5460,60,1
50,"105.737082,29.69033","106.489784,29.538306",0,93050,5640,60,1
51,"105.737082,29.69033","106.479904,29.554766",0,88603,5880,60,1
52,"105.737082,29.69033","106.544137,29.415566",0,114311,6900,60,1
53,"105.737082,29.69033","106.575235,29.57739",0,97156,6540,60,1
54,"105.737082,29.69033","106.611387,29.958465",0,120069,6360,84,1
55,"105.737082,29.69033","106.238898,29.586376",0,58577,3780,47,1
56,"105.737082,29.69033","106.538333,29.575092",0,94441,6780,60,1
57,"105.737082,29.69033","106.69207,29.535359",0,110251,6960,60,1
58,"105.737082,29.69033","106.529903,29.539833",0,97363,6840,60,1
59,"105.737082,29.69033","106.528709,29.434222",0,102894,6780,60,1
60,"105.737082,29.69033","106.559716,29.670023",0,94966,5340,60,1
61,"105.737082,29.69033","106.520534,29.545507",0,94854,6540,60,1
62,"105.737082,29.69033","106.533997,29.565588",0,92662,5940,60,1
63,"105.737082,29.69033","106.475918,29.5642",0,87970,5880,60,1
64,"105.737082,29.69033","106.583453,29.560892",0,100411,7320,60,1
65,"105.737082,29.69033","106.333469,29.309595",0,99471,5280,102,1
66,"105.737082,29.69033","106.682204,29.624552",0,106391,6420,60,1
67,"105.737082,29.69033","106.682204,29.624552",0,106391,6420,60,1
68,"105.737082,29.69033","106.500604,29.594106",0,87140,5640,60,1
69,"105.737082,29.69033","106.484789,29.62849",0,81222,4560,60,1
70,"105.737082,29.69033","106.528709,29.434222",0,102894,6780,60,1
71,"105.737082,29.69033","106.559528,29.670285",0,94950,5340,60,1
72,"105.737082,29.69033","106.518865,29.504375",0,95885,6300,60,1
73,"105.737082,29.69033","106.499266,29.620207",0,83182,4980,60,1
74,"105.737082,29.69033","106.465902,29.573581",0,88585,5520,60,1
75,"105.737082,29.69033","106.576256,29.557443",0,99953,7440,60,1
76,"105.737082,29.69033","106.461372,29.532614",0,89355,5580,60,1
77,"105.737082,29.69033","106.556882,29.568347",0,95146,6540,60,1
78,"105.737082,29.69033","106.682204,29.624552",0,106391,6420,60,1
79,"105.737082,29.69033","106.548222,29.581026",0,93529,6420,60,1
80,"105.737082,29.69033","106.408096,29.803608",0,83280,4440,60,1
81,"105.737082,29.69033","106.520058,29.605993",0,90622,6300,60,1
82,"105.737082,29.69033","106.484414,29.754229",0,88386,5100,60,1
83,"105.737082,29.69033","106.499084,29.620278",0,84275,5220,60,1
84,"105.737082,29.69033","106.351461,29.5216",0,79295,4380,60,1
85,"105.737082,29.69033","106.518746,29.625885",0,85039,5100,60,1
86,"105.737082,29.69033","106.506101,29.596163",0,87109,5640,60,1
87,"105.737082,29.69033","106.648847,29.089485",0,148486,8280,90,1
88,"105.737082,29.69033","106.303766,29.332745",0,96890,4920,102,1
89,"105.737082,29.69033","106.564655,29.639156",0,89161,6300,60,1
90,"105.737082,29.69033","106.611483,29.711383",0,99920,5880,60,1
91,"105.737082,29.69033","106.441199,29.397201",0,108255,7380,60,1
92,"105.737082,29.69033","106.453437,29.546603",0,87435,5760,60,1
93,"105.737082,29.69033","106.573154,29.560096",0,100141,7380,60,1
94,"105.737082,29.69033","106.501284,29.585424",0,88092,5880,60,1
95,"105.737082,29.69033","106.548222,29.581026",0,93529,6420,60,1
96,"105.737082,29.69033","106.491675,29.63761",0,82142,4680,60,1
97,"105.737082,29.69033","106.491675,29.63761",0,82142,4680,60,1
98,"105.737082,29.69033","106.491675,29.63761",0,82142,4680,60,1
99,"105.737082,29.69033","106.491675,29.63761",0,82142,4680,60,1
0,"106.669364,29.633076","106.384825,29.676384",0,40370,3240,0,0
1,"106.669364,29.633076","106.556809,29.517229",0,32126,2100,0,1
2,"106.669364,29.633076","106.57485,29.733029",0,19986,1740,0,0
3,"106.669364,29.633076","106.569953,29.481373",0,31590,2820,0,1
4,"106.669364,29.633076","106.515487,29.624322",0,18866,1860,0,1
5,"106.669364,29.633076","106.563185,29.465776",0,34804,3300,0,1
6,"106.669364,29.633076","106.794496,29.687276",0,18788,1380,0,0
7,"106.669364,29.633076","106.56982,29.584005",0,21592,1560,0,1
8,"106.669364,29.633076","106.423114,29.838559",0,40661,2640,0,0
9,"106.669364,29.633076","106.483385,29.629215",0,22862,2160,0,0
10,"106.669364,29.633076","106.411922,29.810434",0,38353,2460,0,1
11,"106.669364,29.633076","106.545594,29.500913",0,37207,3720,0,1
12,"106.669364,29.633076","106.372849,29.634566",0,46446,3720,0,0
13,"106.669364,29.633076","106.537811,29.590335",0,19950,1740,0,1
14,"106.669364,29.633076","106.575366,29.577498",0,20785,1500,0,1
15,"106.669364,29.633076","106.633012,29.717755",0,22759,2340,0,1
16,"106.669364,29.633076","106.549654,29.612006",0,17610,1440,0,1
17,"106.669364,29.633076","106.645588,29.765431",0,24228,1980,0,0
18,"106.669364,29.633076","106.524153,29.385368",0,56131,4560,0,1
19,"106.669364,29.633076","106.532099,29.51222",0,30128,2520,0,1
20,"106.669364,29.633076","106.516043,29.622297",0,20906,2040,0,1
21,"106.669364,29.633076","106.587459,29.543327",0,26813,2220,0,1
22,"106.669364,29.633076","106.820019,29.693393",0,23212,1680,0,0
23,"106.669364,29.633076","106.60369,29.632117",0,19824,2220,0,0
24,"106.669364,29.633076","106.47412,29.76077",0,28473,2340,0,0
25,"106.669364,29.633076","106.307813,29.55804",0,47136,4080,0,1
26,"106.669364,29.633076","106.577512,29.691415",0,15797,1440,0,0
27,"106.669364,29.633076","106.543839,29.473039",0,32772,2940,0,1
28,"106.669364,29.633076","106.494448,29.454464",0,44127,3660,0,0
29,"106.669364,29.633076","106.549381,29.52491",0,26783,2280,0,1
30,"106.669364,29.633076","106.311379,29.681187",0,45111,3060,0,0
31,"106.669364,29.633076","106.50355,29.606218",0,21019,2160,0,1
32,"106.669364,29.633076","106.488323,29.702462",0,29557,2640,0,1
33,"106.669364,29.633076","106.464633,29.556611",0,32831,3240,0,1
34,"106.669364,29.633076","106.487723,29.464073",0,43189,3360,0,1
35,"106.669364,29.633076","106.515357,29.501573",0,35550,3480,0,1
36,"106.669364,29.633076","106.800921,29.652905",0,19803,1440,0,0
37,"106.669364,29.633076","106.340831,29.626253",0,48921,3720,0,0
38,"106.669364,29.633076","106.244431,29.481045",0,57559,4200,27,0
39,"106.669364,29.633076","106.494448,29.454464",0,44127,3660,0,0
40,"106.669364,29.633076","106.488323,29.702462",0,29557,2640,0,1
41,"106.669364,29.633076","106.595651,29.423402",0,43602,4320,0,1
42,"106.669364,29.633076","106.767814,29.628511",0,11536,1020,0,0
43,"106.669364,29.633076","106.43982,29.667897",0,35469,3120,0,0
44,"106.669364,29.633076","106.478925,29.554136",0,29818,2880,0,1
45,"106.669364,29.633076","106.478925,29.554136",0,29818,2880,0,1
46,"106.669364,29.633076","106.549354,29.560878",0,23483,1980,0,1
47,"106.669364,29.633076","106.591757,29.56081",0,24887,2400,0,1
48,"106.669364,29.633076","106.744944,29.609495",0,11462,960,0,0
49,"106.669364,29.633076","106.508461,29.602091",0,21781,2220,0,1
50,"106.669364,29.633076","106.535587,29.807428",0,32261,2340,0,0
51,"106.669364,29.633076","106.645811,29.48559",0,35648,2220,0,0
52,"106.669364,29.633076","106.772502,29.681089",0,17081,1320,0,0
53,"106.669364,29.633076","106.580104,29.560173",0,23088,2100,0,1
54,"106.669364,29.633076","106.450784,29.46597",0,40840,3540,0,1
55,"106.669364,29.633076","106.51557,29.585954",0,23575,1920,0,1
56,"106.669364,29.633076","106.44339,29.833109",0,41933,3120,0,1
57,"106.669364,29.633076","106.565222,29.664372",0,23923,1980,0,1
58,"106.669364,29.633076","106.494448,29.454464",0,44127,3660,0,0
59,"106.669364,29.633076","106.509122,29.615086",0,19459,1920,0,1
60,"106.669364,29.633076","106.508461,29.602091",0,21781,2220,0,1
61,"106.669364,29.633076","106.508461,29.602091",0,21781,2220,0,1
62,"106.669364,29.633076","106.514249,29.582631",0,26224,2760,0,1
63,"106.669364,29.633076","106.508461,29.602091",0,21781,2220,0,1
64,"106.669364,29.633076","106.6134,29.688502",0,12709,1440,0,0
65,"106.669364,29.633076","106.453638,29.650345",0,37106,3240,0,0
66,"106.669364,29.633076","106.626114,29.398649",0,49989,3180,0,0
67,"106.669364,29.633076","106.533997,29.565588",0,29229,2880,0,1
68,"106.669364,29.633076","106.551843,29.650122",0,22968,2460,0,1
69,"106.669364,29.633076","106.581698,29.520627",0,30736,1980,0,1
