number,origin,destination,code,distance,duration,toll,restriction
99,"106.57485,29.733029","106.543865,29.425925",0,50275,4680,0,1
0,"106.384825,29.676384","106.556809,29.517229",0,34677,3240,0,1
1,"106.384825,29.676384","106.57485,29.733029",0,34245,2340,0,0
2,"106.384825,29.676384","106.569953,29.481373",0,40326,4140,0,1
3,"106.384825,29.676384","106.515487,29.624322",0,25720,2040,0,1
4,"106.384825,29.676384","106.563185,29.465776",0,45077,3660,0,1
5,"106.384825,29.676384","106.794496,29.687276",0,63338,3540,31,0
6,"106.384825,29.676384","106.56982,29.584005",0,32853,2820,0,1
7,"106.384825,29.676384","106.423114,29.838559",0,22118,1500,0,0
8,"106.384825,29.676384","106.483385,29.629215",0,31659,2340,0,0
9,"106.384825,29.676384","106.411922,29.810434",0,19810,1320,0,1
10,"106.384825,29.676384","106.545594,29.500913",0,35510,3240,0,1
11,"106.384825,29.676384","106.372849,29.634566",0,10381,1440,0,0
12,"106.384825,29.676384","106.537811,29.590335",0,26129,2340,0,1
13,"106.384825,29.676384","106.575366,29.577498",0,32046,2760,0,1
14,"106.384825,29.676384","106.633012,29.717755",0,32127,3420,0,1
15,"106.384825,29.676384","106.549654,29.612006",0,25904,2340,0,1
16,"106.384825,29.676384","106.645588,29.765431",0,44707,2700,18,0
17,"106.384825,29.676384","106.524153,29.385368",0,49282,3900,0,1
18,"106.384825,29.676384","106.532099,29.51222",0,33089,3000,0,1
19,"106.384825,29.676384","106.516043,29.622297",0,21574,1680,0,1
20,"106.384825,29.676384","106.587459,29.543327",0,38074,3840,0,1
21,"106.384825,29.676384","106.820019,29.693393",0,66759,4020,31,0
22,"106.384825,29.676384","106.60369,29.632117",0,50060,4320,0,0
23,"106.384825,29.676384","106.47412,29.76077",0,22465,1860,0,0
24,"106.384825,29.676384","106.307813,29.55804",0,22930,1560,7,1
25,"106.384825,29.676384","106.577512,29.691415",0,34374,2460,0,0
26,"106.384825,29.676384","106.543839,29.473039",0,39056,3900,0,1
27,"106.384825,29.676384","106.494448,29.454464",0,69181,5640,23,0
28,"106.384825,29.676384","106.549381,29.52491",0,34034,3180,0,1
29,"106.384825,29.676384","106.311379,29.681187",0,10319,1200,0,0
30,"106.384825,29.676384","106.50355,29.606218",0,21990,1980,0,1
31,"106.384825,29.676384","106.488323,29.702462",0,17171,1320,0,1
32,"106.384825,29.676384","106.464633,29.556611",0,28841,2460,0,1
33,"106.384825,29.676384","106.487723,29.464073",0,36340,2580,0,1
34,"106.384825,29.676384","106.515357,29.501573",0,33853,3060,0,1
35,"106.384825,29.676384","106.800921,29.652905",0,58482,4020,0,0
36,"106.384825,29.676384","106.340831,29.626253",0,17428,1680,0,0
37,"106.384825,29.676384","106.244431,29.481045",0,43542,2640,37,0
38,"106.384825,29.676384","106.494448,29.454464",0,69181,5640,23,0
39,"106.384825,29.676384","106.488323,29.702462",0,17171,1320,0,1
40,"106.384825,29.676384","106.595651,29.423402",0,50940,4140,0,1
41,"106.384825,29.676384","106.767814,29.628511",0,57447,4320,0,0
42,"106.384825,29.676384","106.43982,29.667897",0,26676,3240,0,0
43,"106.384825,29.676384","106.478925,29.554136",0,28121,2460,0,1
44,"106.384825,29.676384","106.478925,29.554136",0,28121,2460,0,1
45,"106.384825,29.676384","106.549354,29.560878",0,30178,2880,0,1
46,"106.384825,29.676384","106.591757,29.56081",0,36148,3660,0,1
47,"106.384825,29.676384","106.744944,29.609495",0,57373,4200,0,0
48,"106.384825,29.676384","106.508461,29.602091",0,22714,1920,0,1
49,"106.384825,29.676384","106.535587,29.807428",0,30047,2220,0,0
50,"106.384825,29.676384","106.645811,29.48559",0,92146,5280,46,0
51,"106.384825,29.676384","106.772502,29.681089",0,56938,3900,0,0
52,"106.384825,29.676384","106.580104,29.560173",0,34349,3480,0,1
53,"106.384825,29.676384","106.450784,29.46597",0,33991,2760,0,1
54,"106.384825,29.676384","106.51557,29.585954",0,24682,2460,0,1
55,"106.384825,29.676384","106.44339,29.833109",0,21195,1800,0,1
56,"106.384825,29.676384","106.565222,29.664372",0,27661,2640,0,1
57,"106.384825,29.676384","106.494448,29.454464",0,69181,5640,23,0
58,"106.384825,29.676384","106.509122,29.615086",0,22152,1800,0,1
59,"106.384825,29.676384","106.508461,29.602091",0,22714,1920,0,1
60,"106.384825,29.676384","106.508461,29.602091",0,22714,1920,0,1
61,"106.384825,29.676384","106.514249,29.582631",0,24527,2280,0,1
62,"106.384825,29.676384","106.508461,29.602091",0,22714,1920,0,1
63,"106.384825,29.676384","106.6134,29.688502",0,42945,3840,0,0
64,"106.384825,29.676384","106.453638,29.650345",0,24286,2940,0,0
65,"106.384825,29.676384","106.626114,29.398649",0,104306,6000,63,0
66,"106.384825,29.676384","106.533997,29.565588",0,27532,2340,0,1
67,"106.384825,29.676384","106.551843,29.650122",0,21844,2220,0,1
68,"106.384825,29.676384","106.581698,29.520627",0,39509,3720,0,1
69,"106.384825,29.676384","106.52288,29.550783",0,31095,2940,0,1
70,"106.384825,29.676384","106.512547,29.511351",0,32207,2760,0,1
71,"106.384825,29.676384","106.473207,29.564749",0,24560,2460,0,1
72,"106.384825,29.676384","106.481465,29.771363",0,24020,2040,0,0
73,"106.384825,29.676384","106.481465,29.771363",0,24020,2040,0,0
74,"106.384825,29.676384","106.641637,29.612773",0,48279,3540,0,0
75,"106.384825,29.676384","106.55654,29.562133",0,30712,2820,0,1
76,"106.384825,29.676384","106.57571,29.580888",0,32666,2820,0,1
77,"106.384825,29.676384","106.575313,29.577264",0,32042,2760,0,1
78,"106.384825,29.676384","106.577057,29.578312",0,33092,2820,0,1
79,"106.384825,29.676384","106.324981,29.525253",0,24862,1920,0,0
80,"106.384825,29.676384","106.54485,29.416135",0,44224,3120,0,1
81,"106.384825,29.676384","106.538812,29.657252",0,20478,2220,0,1
82,"106.384825,29.676384","106.538812,29.657252",0,20478,2220,0,1
83,"106.384825,29.676384","106.590121,29.568028",0,35134,3420,0,1
84,"106.384825,29.676384","106.487157,29.628072",0,31972,2400,0,0
85,"106.384825,29.676384","106.524603,29.541083",0,31306,3120,0,1
86,"106.384825,29.676384","106.524603,29.541083",0,31306,3120,0,1
87,"106.384825,29.676384","106.539246,29.599319",0,25160,2100,0,1
88,"106.384825,29.676384","105.738583,29.70041",0,85489,5220,72,0
89,"106.384825,29.676384","106.496322,29.619746",0,19396,1860,0,1
90,"106.384825,29.676384","106.54746,29.415515",0,44533,3180,0,1
91,"106.384825,29.676384","106.505464,29.554275",0,29040,2520,0,1
92,"106.384825,29.676384","106.424981,29.816815",0,21184,1560,0,1
93,"106.384825,29.676384","106.437744,29.834768",0,21495,1800,0,1
94,"106.384825,29.676384","105.70941,29.703558",0,71612,4260,60,1
95,"106.384825,29.676384","106.453589,29.540679",0,29955,2340,0,1
96,"106.384825,29.676384","106.412223,29.811194",0,19809,1380,0,1
97,"106.384825,29.676384","106.556505,29.562989",0,30484,2820,0,1
98,"106.384825,29.676384","106.543865,29.425925",0,44249,3300,0,1
99,"106.384825,29.676384","106.543865,29.425925",0,44249,3300,0,1
0,"106.515487,29.624322","106.543666,29.633111",0,5369,720,0,1
1,"106.515487,29.624322","106.609572,29.665203",0,17641,2040,0,1
2,"106.515487,29.624322","106.641637,29.612773",0,26585,1980,0,1
3,"106.515487,29.624322","106.55654,29.562133",0,12345,1500,0,1
4,"106.515487,29.624322","106.516845,29.616736",0,2059,420,0,1
5,"106.515487,29.624322","106.55654,29.562133",0,12345,1500,0,1
6,"106.515487,29.624322","106.55654,29.562133",0,12345,1500,0,1
7,"106.515487,29.624322","106.520006,29.557101",0,11432,1080,0,1
8,"106.515487,29.624322","106.350857,29.523768",0,28603,2040,0,1
9,"106.515487,29.624322","106.564296,29.654847",0,10372,1260,0,1
10,"106.515487,29.624322","106.402117,29.80278",0,30887,1920,0,1
11,"106.515487,29.624322","106.448115,29.518068",0,17657,1740,0,1
12,"106.515487,29.624322","106.575232,29.723521",0,15397,1740,0,1
13,"106.515487,29.624322","106.714731,29.464225",0,37338,2280,10,1
14,"106.515487,29.624322","106.524603,29.541083",0,16003,1800,0,1
15,"106.515487,29.624322","106.548418,29.585873",0,10362,1260,0,1
16,"106.515487,29.624322","106.539246,29.599319",0,5459,600,0,1
17,"106.515487,29.624322","106.333469,29.309595",0,48569,3720,0,1
18,"106.515487,29.624322","106.533262,29.609008",0,4223,540,0,1
19,"106.515487,29.624322","105.742796,29.697112",0,85475,5040,60,1
20,"106.515487,29.624322","106.396445,29.653095",0,27690,2820,0,1
21,"106.515487,29.624322","106.424981,29.816815",0,33518,2160,0,1
22,"106.515487,29.624322","106.437744,29.834768",0,36024,2640,0,1
23,"106.515487,29.624322","106.48994,29.601242",0,5279,540,0,1
24,"106.515487,29.624322","106.583517,29.661082",0,13371,1440,0,1
25,"106.515487,29.624322","106.609065,29.657856",0,17996,1920,0,1
26,"106.515487,29.624322","106.578811,29.583062",0,12553,1320,0,1
27,"106.515487,29.624322","106.33835,29.715338",0,27864,2220,0,1
28,"106.515487,29.624322","106.498158,29.548044",0,13921,1500,0,1
29,"106.515487,29.624322","106.48455,29.561045",0,9981,1380,0,1
30,"106.515487,29.624322","106.48455,29.561045",0,9981,1380,0,1
31,"106.515487,29.624322","106.609065,29.657856",0,17996,1920,0,1
32,"106.515487,29.624322","106.472794,29.565228",0,11257,1260,0,1
33,"106.515487,29.624322","106.51144,29.595375",0,5651,720,0,1
34,"106.515487,29.624322","106.417592,29.804513",0,31388,1980,0,1
35,"106.515487,29.624322","106.532388,29.658287",0,6469,900,0,1
36,"106.515487,29.624322","106.455966,29.510073",0,18092,1800,0,1
37,"106.515487,29.624322","106.517691,29.624592",0,2373,660,0,1
38,"106.515487,29.624322","106.619487,29.698856",0,18214,2640,0,1
39,"106.515487,29.624322","106.560036,29.793809",0,22966,1740,0,1
40,"106.515487,29.624322","106.341044,29.605",0,30407,2340,0,1
41,"106.515487,29.624322","106.469056,29.59934",0,8181,660,0,1
42,"106.515487,29.624322","106.50817,29.588904",0,6028,840,0,1
43,"106.515487,29.624322","106.545289,29.741987",0,18181,1500,0,1
44,"106.515487,29.624322","106.632519,29.713308",0,22293,2400,0,1
45,"106.515487,29.624322","106.57406,29.645788",0,9438,1080,0,1
46,"106.515487,29.624322","106.527229,29.467279",0,22713,2100,0,1
47,"106.515487,29.624322","106.575573,29.692734",0,14119,1440,0,1
48,"106.515487,29.624322","106.454977,29.548087",0,13833,1200,0,1
49,"106.515487,29.624322","106.489784,29.538306",0,13954,1500,0,1
50,"106.515487,29.624322","106.479904,29.554766",0,13265,1440,0,1
51,"106.515487,29.624322","106.544137,29.415566",0,44466,2700,0,1
52,"106.515487,29.624322","106.575235,29.57739",0,10890,1140,0,1
53,"106.515487,29.624322","106.611387,29.958465",0,45984,3180,23,1
54,"106.515487,29.624322","106.238898,29.586376",0,43223,3480,14,1
55,"106.515487,29.624322","106.538333,29.575092",0,9529,1440,0,1
56,"106.515487,29.624322","106.69207,29.535359",0,26728,2040,0,1
57,"106.515487,29.624322","106.529903,29.539833",0,13866,1740,0,1
58,"106.515487,29.624322","106.528709,29.434222",0,28426,2880,0,1
59,"106.515487,29.624322","106.559716,29.670023",0,11035,1440,0,1
60,"106.515487,29.624322","106.520534,29.545507",0,15307,1740,0,1
61,"106.515487,29.624322","106.533997,29.565588",0,9165,1080,0,1
62,"106.515487,29.624322","106.475918,29.5642",0,13883,1200,0,1
63,"106.515487,29.624322","106.583453,29.560892",0,14145,1860,0,1
64,"106.515487,29.624322","106.333469,29.309595",0,48569,3720,0,1
65,"106.515487,29.624322","106.682204,29.624552",0,22868,1560,0,1
66,"106.515487,29.624322","106.682204,29.624552",0,22868,1560,0,1
67,"106.515487,29.624322","106.500604,29.594106",0,4446,720,0,1
68,"106.515487,29.624322","106.484789,29.62849",0,3792,420,0,1
69,"106.515487,29.624322","106.528709,29.434222",0,28426,2880,0,1
70,"106.515487,29.624322","106.559528,29.670285",0,11019,1440,0,1
71,"106.515487,29.624322","106.518865,29.504375",0,18397,1680,0,1
72,"106.515487,29.624322","106.499266,29.620207",0,2792,240,0,1
73,"106.515487,29.624322","106.465902,29.573581",0,11151,900,0,1
74,"106.515487,29.624322","106.576256,29.557443",0,13687,1860,0,1
75,"106.515487,29.624322","106.461372,29.532614",0,18006,1860,0,1
76,"106.515487,29.624322","106.556882,29.568347",0,11649,1500,0,1
77,"106.515487,29.624322","106.682204,29.624552",0,22868,1560,0,1
78,"106.515487,29.624322","106.548222,29.581026",0,8617,1140,0,1
79,"106.515487,29.624322","106.408096,29.803608",0,30646,1860,0,1
80,"106.515487,29.624322","106.520058,29.605993",0,7578,960,0,1
81,"106.515487,29.624322","106.484414,29.754229",0,18412,1800,0,1
82,"106.515487,29.624322","106.499084,29.620278",0,2158,240,0,1
83,"106.515487,29.624322","106.351461,29.5216",0,27078,1920,0,1
84,"106.515487,29.624322","106.518746,29.625885",0,2563,780,0,1
85,"106.515487,29.624322","106.506101,29.596163",0,4440,720,0,1
86,"106.515487,29.624322","106.648847,29.089485",0,80950,4500,30,1
87,"106.515487,29.624322","106.303766,29.332745",0,48491,3540,0,1
88,"106.515487,29.624322","106.564655,29.639156",0,9013,1260,0,1
89,"106.515487,29.624322","106.611483,29.711383",0,18842,1980,0,1
90,"106.515487,29.624322","106.441199,29.397201",0,40719,3180,0,1
91,"106.515487,29.624322","106.453437,29.546603",0,14327,1380,0,1
92,"106.515487,29.624322","106.573154,29.560096",0,13875,1680,0,1
93,"106.515487,29.624322","106.501284,29.585424",0,5423,900,0,1
94,"106.515487,29.624322","106.548222,29.581026",0,8617,1140,0,1
95,"106.515487,29.624322","106.491675,29.63761",0,4971,540,0,1
96,"106.515487,29.624322","106.491675,29.63761",0,4971,540,0,1
97,"106.515487,29.624322","106.491675,29.63761",0,4971,540,0,1
98,"106.515487,29.624322","106.491675,29.63761",0,4971,540,0,1
99,"106.515487,29.624322","106.554929,29.559583",0,11769,1440,0,1
0,"106.556809,29.517229","106.543666,29.633111",0,24344,3120,0,1
1,"106.556809,29.517229","106.609572,29.665203",0,36616,4800,0,1
2,"106.556809,29.517229","106.641637,29.612773",0,36463,3300,0,1
3,"106.556809,29.517229","106.55654,29.562133",0,12809,1920,0,1
4,"106.556809,29.517229","106.516845,29.616736",0,20324,2880,0,1
5,"106.556809,29.517229","106.55654,29.562133",0,12809,1920,0,1
6,"106.556809,29.517229","106.55654,29.562133",0,12809,1920,0,1
7,"106.556809,29.517229","106.520006,29.557101",0,11459,1380,0,1
8,"106.556809,29.517229","106.350857,29.523768",0,23083,2280,0,1
9,"106.556809,29.517229","106.564296,29.654847",0,23965,3180,0,1
10,"106.556809,29.517229","106.402117,29.80278",0,42306,3600,0,1
11,"106.556809,29.517229","106.448115,29.518068",0,14582,1800,0,1
12,"106.556809,29.517229","106.575232,29.723521",0,34372,4560,0,1
13,"106.556809,29.517229","106.714731,29.464225",0,30330,2640,7,1
14,"106.556809,29.517229","106.524603,29.541083",0,7581,1380,0,1
15,"106.556809,29.517229","106.548418,29.585873",0,15294,1980,0,1
16,"106.556809,29.517229","106.539246,29.599319",0,18426,2220,0,1
17,"106.556809,29.517229","106.333469,29.309595",0,42749,4200,0,1
18,"106.556809,29.517229","106.533262,29.609008",0,20332,2460,0,1
19,"106.556809,29.517229","105.742796,29.697112",0,100379,6660,60,1
20,"106.556809,29.517229","106.396445,29.653095",0,42581,4620,0,1
21,"106.556809,29.517229","106.424981,29.816815",0,44937,3900,0,1
22,"106.556809,29.517229","106.437744,29.834768",0,47443,4440,0,1
23,"106.556809,29.517229","106.48994,29.601242",0,15859,2220,0,1
24,"106.556809,29.517229","106.583517,29.661082",0,32346,4200,0,1
25,"106.556809,29.517229","106.609065,29.657856",0,36971,4680,0,1
26,"106.556809,29.517229","106.578811,29.583062",0,18292,2100,0,1
27,"106.556809,29.517229","106.33835,29.715338",0,45480,4140,0,1
28,"106.556809,29.517229","106.498158,29.548044",0,11231,2040,0,1
29,"106.556809,29.517229","106.48455,29.561045",0,14531,2040,0,1
30,"106.556809,29.517229","106.48455,29.561045",0,14531,2040,0,1
31,"106.556809,29.517229","106.609065,29.657856",0,36971,4680,0,1
32,"106.556809,29.517229","106.472794,29.565228",0,14672,1920,0,1
33,"106.556809,29.517229","106.51144,29.595375",0,18056,2580,0,1
34,"106.556809,29.517229","106.417592,29.804513",0,42807,3720,0,1
35,"106.556809,29.517229","106.532388,29.658287",0,27441,3900,0,1
36,"106.556809,29.517229","106.455966,29.510073",0,12662,1500,0,1
37,"106.556809,29.517229","106.517691,29.624592",0,20125,3360,0,1
38,"106.556809,29.517229","106.619487,29.698856",0,37189,5460,0,1
39,"106.556809,29.517229","106.560036,29.793809",0,46860,4380,0,1
40,"106.556809,29.517229","106.341044,29.605",0,35017,3960,0,1
41,"106.556809,29.517229","106.469056,29.59934",0,18127,2160,0,1
42,"106.556809,29.517229","106.50817,29.588904",0,15772,2220,0,1
43,"106.556809,29.517229","106.545289,29.741987",0,43878,3960,0,1
44,"106.556809,29.517229","106.632519,29.713308",0,40635,5520,0,1
45,"106.556809,29.517229","106.57406,29.645788",0,22418,2820,0,1
46,"106.556809,29.517229","106.527229,29.467279",0,11688,1440,0,1
47,"106.556809,29.517229","106.575573,29.692734",0,33094,4200,0,1
48,"106.556809,29.517229","106.454977,29.548087",0,14683,2040,0,1
49,"106.556809,29.517229","106.489784,29.538306",0,11198,1560,0,1
50,"106.556809,29.517229","106.479904,29.554766",0,14455,2040,0,1
51,"106.556809,29.517229","106.544137,29.415566",0,29481,3000,0,1
52,"106.556809,29.517229","106.575235,29.57739",0,13552,1620,0,1
53,"106.556809,29.517229","106.611387,29.958465",0,64130,5760,0,1
54,"106.556809,29.517229","106.238898,29.586376",0,43657,4440,0,1
55,"106.556809,29.517229","106.538333,29.575092",0,13754,2280,0,1
56,"106.556809,29.517229","106.69207,29.535359",0,29869,2760,0,1
57,"106.556809,29.517229","106.529903,29.539833",0,11636,1680,0,1
58,"106.556809,29.517229","106.528709,29.434222",0,15015,2160,0,1
59,"106.556809,29.517229","106.559716,29.670023",0,30010,4080,0,1
60,"106.556809,29.517229","106.520534,29.545507",0,8208,1560,0,1
61,"106.556809,29.517229","106.533997,29.565588",0,11346,1440,0,1
62,"106.556809,29.517229","106.475918,29.5642",0,13955,1560,0,1
63,"106.556809,29.517229","106.583453,29.560892",0,12434,1860,0,1
64,"106.556809,29.517229","106.333469,29.309595",0,42749,4200,0,1
65,"106.556809,29.517229","106.682204,29.624552",0,32746,2880,0,1
66,"106.556809,29.517229","106.682204,29.624552",0,32746,2880,0,1
67,"106.556809,29.517229","106.500604,29.594106",0,15207,2040,0,1
68,"106.556809,29.517229","106.484789,29.62849",0,20452,2820,0,1
69,"106.556809,29.517229","106.528709,29.434222",0,15015,2160,0,1
70,"106.556809,29.517229","106.559528,29.670285",0,29994,4080,0,1
71,"106.556809,29.517229","106.518865,29.504375",0,7372,1080,0,1
72,"106.556809,29.517229","106.499266,29.620207",0,18042,2160,0,1
73,"106.556809,29.517229","106.465902,29.573581",0,17219,1860,0,1
74,"106.556809,29.517229","106.576256,29.557443",0,12683,1740,0,1
75,"106.556809,29.517229","106.461372,29.532614",0,13067,1560,0,1
76,"106.556809,29.517229","106.556882,29.568347",0,13760,1620,0,1
77,"106.556809,29.517229","106.682204,29.624552",0,32746,2880,0,1
78,"106.556809,29.517229","106.548222,29.581026",0,15565,2040,0,1
79,"106.556809,29.517229","106.408096,29.803608",0,42065,3600,0,1
80,"106.556809,29.517229","106.520058,29.605993",0,16992,1980,0,1
81,"106.556809,29.517229","106.484414,29.754229",0,33784,3420,0,1
82,"106.556809,29.517229","106.499084,29.620278",0,20533,2700,0,1
83,"106.556809,29.517229","106.351461,29.5216",0,23593,2280,0,1
84,"106.556809,29.517229","106.518746,29.625885",0,20315,3480,0,1
85,"106.556809,29.517229","106.506101,29.596163",0,15523,2100,0,1
86,"106.556809,29.517229","106.648847,29.089485",0,63656,4860,30,1
87,"106.556809,29.517229","106.303766,29.332745",0,48280,3420,18,1
